Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Aug 6th, 2020",default-farmersmarket-4-3.jpg,301212,The American Legion Farmers Market,,Brittany Stevens,farmersmarket@sumterpost15.com,803-983-3249,americanlegionfarmersmarket.com,https://www.facebook.com/Americanlegionfarmersmarket/,n/a,,,n/a,,"2 S Artillery Dr, Sumter, South Carolina 29150",South Carolina,Sumter,2 S Artillery Dr,29150,-80.361114,33.919521,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 25th, 2021",default-farmersmarket-4-3.jpg,300135,Mount Pleasant Farmers Market,,Tracy Richter,farmersmarket@tompsc.com,843-884-2528,https://experiencemountpleasant.com/events/farmers-market/,https://www.facebook.com/MountPleasantFarmersMarket,,,,,,"645 Coleman Boulevard, Mount Pleasant, South Carolina 29464",South Carolina,Mount Pleasant,645 Coleman Boulevard,29464,-79.873400,32.790718,April to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Nursery stock, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,300026,North Myrtle Beach Farmers Market,,Samantha Tipton,stipton@waccamawmarkets.org,843-839-4488,www.waccamawmarkets.org,https://www.facebook.com/WaccamawMarketCooperative/,,,,,,"925 First Avenue South, North Myrtle Beach, South Carolina 29582",South Carolina,North Myrtle Beach,925 First Avenue South,29582,-78.683173,33.827655,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Nursery stock, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,300281,Surfside Beach Farmers Market,,Samantha Tipton,stipton@waccamawmarkets.org,843-839-4488,www.waccamawmarkets.org,https://www.facebook.com/WaccamawMarketCooperative/,,,,,,"Intersection of Surfside Drive and Willow Drive, Surfside Beach, South Carolina 29575",South Carolina,Surfside Beach,Intersection of Surfside Drive and Willow Drive,29575,-78.974364,33.6069616,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Maple products, Nursery stock, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,300382,Little River Farmers Market,,Samantha Tipton,stipton@waccamawmarkets.org,843-839-4488,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,,,,"4461 Mineola Ave, Little River, South Carolina 29566",South Carolina,Little River,4461 Mineola Ave,29566,-78.640489,33.880648,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Eggs, Honey, Prepared foods, Soap/body care products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,300383,Conway Farmers Market,,Samantha Tipton,stipton@waccamawmarkets.org,843-839-4488,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,,,,"1029 2nd Ave, Conway, South Carolina 29526",South Carolina,Conway,1029 2nd Ave,29526,-79.044831,33.833331,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,300384,Market Common Farmers Market,,Samantha Tipton,stipton@waccamawmarkets.org,843-839-4488,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,,,,"Deville St, Myrtle Beach , South Carolina 29577",South Carolina,Myrtle Beach,Deville St,29577,-78.939009,33.6699343,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Honey, Juices/non-alcoholic ciders, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,300385,Georgetown Farmers Market,,Samantha Tipton,stipton@waccamawmarkets.org,843-839-4488,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,,,,"122 Screven St, Georgetown, South Carolina 29440",South Carolina,Georgetown,122 Screven St,29440,-79.281782,33.3662089,May to October,"Fresh fruits, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,300632,Union County Farm & Craft Market,,Elise Ashby (board secretary),robinhoodgroup.sc@gmail.com,864-427-1530,,Union County Farm & Craft Market,,,,,,"106 Lakeside Drive, Union , South Carolina 29379",South Carolina,Union,106 Lakeside Drive,29379,-81.614994,34.716023,June to December,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Eggs, Honey, Juices/non-alcoholic ciders, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 7th, 2021",default-farmersmarket-4-3.jpg,300716,City Center Farmers Market,,Merrette Dowdell,mdowdell@cityofflorence.com,8436652047,https://www.cityofflorence.com/local-foods-initiative/city-center-market,https://www.facebook.com/citycenterfarmersmarket,,,,,,"200 Sanborn Street, Florence, South Carolina 29501",South Carolina,Florence,200 Sanborn Street,29501,-79.773582,34.198789,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nursery stock, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Jul 17th, 2021",default-farmersmarket-4-3.jpg,301564,Kershaw County Farmers Market,,Darren Jones,manager@kershawcountyfarmersmarket.com,8032204160,https://www.kershawcountyfarmersmarket.com/,https://www.facebook.com/KCFMMarket,,,,,,"906 Broad Street, Camden, South Carolina 29020",South Carolina,Camden,906 Broad Street,29020,-80.606634,34.243195,April to November,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Honey, Juices/non-alcoholic ciders, Nursery stock, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
