Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
61016,00,87,1,60003,2
61016,00,44,210,0,2
61016,00,21,220,0,2
61016,00,9,230,0,2
61016,00,8,241,0,2
61016,00,3,242,0,2
61016,23,16,1,0,2
61016,23,9,210,0,2
61016,23,3,220,0,2
61016,31-33,9,1,0,2
61016,42,3,230,0,2
61016,31-33,3,210,0,2
61016,42,7,1,0,2
61016,42,3,210,0,2
61016,44-45,5,1,0,2
61016,44-45,3,220,0,2
61016,48-49,3,1,0,2
61016,48-49,3,210,0,2
61016,52,4,1,0,2
61016,53,3,1,0,2
61016,54,5,1,0,2
61016,54,5,210,0,2
61016,56,9,1,0,2
61016,56,4,210,0,2
61016,56,3,220,0,2
61016,62,10,1,0,2
61016,62,6,210,0,2
61016,62,3,220,0,2
61016,72,7,1,0,2
61016,72,4,220,0,2
61016,81,5,1,0,2
61016,81,3,210,0,2
