Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Apr 14th, 2022",farmersmarket_301373_11150_20220414134308.png,301373,Huntley Farmers Market,,BARBARA READ,BREAD@HUNTLEY.IL.US,847-515-5262,www.huntley.il.us,https://www.facebook.com/huntleyfarmersmarket,,,,VILLAGE OF HUNTLEY,,"11712 Coral Street, Huntley, Illinois 60142",Illinois,Huntley,11712 Coral Street,60142,-88.424435,42.168577,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Mushrooms, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Apr 15th, 2022",farmersmarket_301181_11274_20220415184400.png,301181,Downtown Bloomington Farmers Market,"Our market is managed by the City of Bloomington's Economic & Community Development Department. Everything you buy from our farmers, artists, and prepared food artisans is produced by them. There is a variety of organic and chemical-free produce. It's all fresh, original, and guaranteed to come from your own community.",Catherine Dunlap,cdunlap@cityblm.org,309-434-2295,http://downtownbloomington.org,https://www.facebook.com/BLMFarmersMarket/,,https://www.instagram.com/bloomingtonmarket/,,,,"200 N. Main, Bloomington, Illinois 61701",Illinois,Bloomington,200 N. Main,61701,-88.994107,40.480014,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Grains/flour, Honey, Maple products, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Apr 18th, 2022",farmersmarket_300001_12262_20220419000346.png,300001,Riverside Farmers' Market,,Amy Jacksic,riverside-farmers-market@googlegroups.com,708-655-8408,http://justeatlocal.wordpress.com/,https://www.facebook.com/Riverside.Farmers.Mkt,,,,,,"10 Pine Ave., Riverside, Illinois 60546",Illinois,Riverside,10 Pine Ave.,60546,-87.820102,41.8277856,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Maple products, Nursery stock, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Apr 20th, 2022",farmersmarket_301715_14111_20220420164358.png,301715,Galesburg Farmers' Market,"The Galesburg Farmers' Market is your one-stop-shop for all the local goods you need, from fresh fruits and veggies, meats and eggs, honey, baked goods and prepared foods, handmade crafts and jewelry, and so much more. Find us in downtown Galesburg near the corner of Simmons and Seminary every Saturday from 8-12, May through October.",Kathy Bennett,kathjobennett@gmail.com,309-368-4030,www.galesburgfarmersmarket.com,https://www.facebook.com/GalesburgFarmersMarket,,,,,,"362 East Simmons Street, Galesburg, IL, USA",Illinois,Galesburg,362 East Simmons Street,61401,-90.36534309999999,40.9463203,,
farmers market,"Apr 3rd, 2023",default-farmersmarket-4-3.jpg,300853,Downtown Elgin Farmers Market,,Sarah Michaels ,smichaels@downtownelgin.com,847-488-1456,https://www.downtownelgin.com/farmers-market/,https://www.facebook.com/DowntownElginFarmersMarket,https://twitter.com/ElginFarmersMkt,https://www.instagram.com/downtownelginfarmersmarket/,,,,"S. Spring Ave, Elgin , Illinois 60120",Illinois,Elgin,S. Spring Ave,60120,-88.282543,42.036328,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Honey, Mushrooms, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Aug 22nd, 2020",default-farmersmarket-4-3.jpg,301304,Rockford Midtown Market,,Brian Ohme,Rockfordmidtownmarket@gmail.com,779-770-8768,http://rockfordmidtownmarket.com,https://www.facebook.com/RockfordMidtownMarket,https://twitter.com/marketmidtown,,,,,"503 Seventh Street, Rockford, Illinois 61104",Illinois,Rockford,503 Seventh Street,61104,-89.080980,42.262526,August to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Grains/flour, Honey, Nuts, Pet food, Prepared foods, Soap/body care products, Wild harvested forest products"
farmers market,"Aug 24th, 2021",default-farmersmarket-4-3.jpg,301591,4 Veggies & 3 Fruits Farmers Market,,Jamaal Applewhite,balancedhealth2017@gmail.com,5157185468,,,,,,,,"140 W 62nd Street, Chicago , Illinois 60621",Illinois,Chicago,140 W 62nd Street,60621,-87.629595,41.781896,Year-round,"Coffee/tea, Crafts/woodworking items, Fresh/dried herbs, Honey, Nuts, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Aug 25th, 2021",default-farmersmarket-4-3.jpg,301592,Open Air Farmers Market+ At The Dole Mansion,,Linda Wozniak,lwozniak@thedole.org,815-307-4787,www.farmersmarketatthedole.org,www.facebook.com/FarmersMarketatTheDole,,,,,,"401 Country Club Road, Crystal Lake, Illinois 60014",Illinois,Crystal Lake,401 Country Club Road,60014,-88.335331,42.232554,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Aug 31st, 2021",default-farmersmarket-4-3.jpg,301593,Humpday Farmers Market,,Karen Jensen-Britton,karen@fwsoil.org,618-370-3287,http://www.carbondalemarket.com/,https://www.facebook.com/communityfarmersmarket,,,,,,"1237 E Main St, Carbondale, Illinois 62901",Illinois,Carbondale,1237 E Main St,62901,-89.193194,37.730073,December to March,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Aug 31st, 2021",default-farmersmarket-4-3.jpg,301594,Humpday Farmers Market,,Sonja Lallemand,sonjalallemand@gmail.com,618-203-6657,https://humpdayfarmersmarket.com/,https://www.facebook.com/Humpday-Farmers-Market-101574485558655,,,,,,"2421 W Main St, Carbondale, Illinois 62901",Illinois,Carbondale,2421 W Main St,62901,-89.247353,37.731906,April to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Soap/body care products, Wild harvested forest products"
farmers market,"Dec 14th, 2021",default-farmersmarket-4-3.jpg,301621,LEAF Food Hub,,Elizabeth DeRuntz,leaffoodhub@gmail.com,6189241290,www.leaffoodhub.com,https://www.facebook.com/LEAFFoodHub,,,,,,"9535 US Hwy 51 N, Cobden, Illinois 62920",Illinois,Cobden,9535 US Hwy 51 N,62920,-89.254353,37.533392,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Grains/flour, Honey, Mushrooms, Nuts, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Feb 10th, 2022",default-farmersmarket-4-3.jpg,301653,Oswego Country Market,,Cori Veverka,cveverka@oswegolandpd.org,6305541010,https://www.oswegolandparkdistrict.org/programs-events/special-events/oswego-country-market/,https://www.facebook.com/OswegoCountryMarket,,,,,,"15 Main Street, Oswego, Illinois 60543",Illinois,Oswego,15 Main Street,60543,-88.351584,41.684774,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Honey, Juices/non-alcoholic ciders, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Feb 17th, 2021",default-farmersmarket-4-3.jpg,301437,Old Capitol Farmers Market,,Kayla Graven,market@downtownspringfield.org,217-544-1723,https://www.downtownspringfield.org/old-capitol-farmers-market/,https://www.facebook.com/OldCapitolFarmersMarket,,,,,,"4th and Adams, Springfield , Illinois 62701",Illinois,Springfield,4th and Adams,62701,-89.650662,39.800581,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Feb 1st, 2022",default-farmersmarket-4-3.jpg,301643,Lanark Farmers Market,,Lee Reese,LanarkFarmersMarket@gmail.com,8152754395,https://lanarkfarmersmarket.com/,https://www.facebook.com/LanarkFarmersMarket/,https://twitter.com/lanark_market,,,,,"101 N Broad St, Lanark, Illinois 61046",Illinois,Lanark,101 N Broad St,61046,-89.832636,42.102271,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Dairy products., Honey, Maple products, Prepared foods, Soap/body care products"
farmers market,"Feb 23rd, 2022",default-farmersmarket-4-3.jpg,301664,Navarro Farm,,Damion Navarro,hello@navarrofarm.org,8152702010,https://www.navarrofarm.org/,https://www.facebook.com/navarrofarm.org/,,,,,,"22155 S.104th Ave., Frankfort, Illinois 60423",Illinois,Frankfort,22155 S.104th Ave.,60423,-87.867562,41.488007,June to October,"Fresh fruits, Fresh vegetables, Cut flowers, Eggs, Honey, Soap/body care products"
farmers market,"Feb 9th, 2021",default-farmersmarket-4-3.jpg,300108,Northbrook Farmers Market,,Dale Duda,Dudamann@Comcast.net,847-272-6359,www.NorthbrookFarmersMarket.org,https://www.facebook.com/pages/Northbrook-Farmers-Market/145228398876527,,,,,,"Cherry Lane and Meadow Road, Northbrook, Illinois 60062",Illinois,Northbrook,Cherry Lane and Meadow Road,60062,-87.828657,42.1314024,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 10th, 2022",default-farmersmarket-4-3.jpg,301629,The LMH Market,,Jamie Jones,jones.jamie@mhsil.com,217-605-5008,memorial.health/The-LMH-Market,https://www.facebook.com/thelmhmarket/photos/?ref=page_internal,,,,,,"1408 Short Eleventh St, Lincoln, Illinois 62656",Illinois,Lincoln,1408 Short Eleventh St,62656,-89.385624,40.154175,May to September,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Maple products, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Soap/body care products"
farmers market,"Jan 13th, 2021",default-farmersmarket-4-3.jpg,300342,DeKalb Farmers' Market,,Virginia Filicetti,virginia.filicetti@dekalb.org,815-756-6306,www.dekalb.org/farmersmarket,https://www.facebook.com/dekalbfarmersmarket,,,,,,"2nd and Locust Streets, DeKalb, Illinois 60115",Illinois,DeKalb,2nd and Locust Streets,60115,-88.752032,41.931127,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Nursery stock, Nuts, Prepared foods, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Jan 17th, 2022",default-farmersmarket-4-3.jpg,301631,Garfield Park Neighborhood Market - Indoor Season,,Angela Taylor,angela@gpcommunitycouncil.org,773-948-8989,https://www.gpcommunitycouncil.org/programs/neighborhood-market,https://www.facebook.com/gpccouncil/,https://twitter.com/gpccouncil,,,https://www.youtube.com/channel/UCSwgrWklA_60UeQUWWQ8Csg/,,"135 N Kedzie Ave., Chicago, Illinois 60612",Illinois,Chicago,135 N Kedzie Ave.,60612,-87.705713,41.883908,April to May,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Nuts, Prepared foods, Soap/body care products"
farmers market,"Jan 25th, 2021",default-farmersmarket-4-3.jpg,301391,Vine Street Market at O'Fallon Station,,Sarah Burton,sburton@ofallon.org,6182064379,https://ofallonstation.com/vine-street-market/,@vinestreetmarketofallon,,,,,,"212 E 1st Street, O'Fallon, Illinois 62269",Illinois,O'Fallon,212 E 1st Street,62269,-89.908925,38.591615,February,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Nursery stock, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Jan 26th, 2021",default-farmersmarket-4-3.jpg,300187,Mount Carroll Farmers Market,,Stephanie Samuels,info@mtcarrollil.org,,,https://www.facebook.com/MountCarrollFarmersMarket,,,,,,"116 E Market Street, Mount Carroll , Illinois 61053",Illinois,Mount Carroll,116 E Market Street,61053,-89.978008,42.101295,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Nuts, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 26th, 2021",default-farmersmarket-4-3.jpg,301406,Woodstock Farmers Market - Winter,,Keith Johnson,woodstockfarmersmarketil@gmail.com,815-338-5164,www.woodstockfarmersmarket.org,https://www.facebook.com/woodstockfarmersmarket,@woodstockfarmmk,,,,,"11900 Country Club Rd., Woodstock, Illinois 60098",Illinois,Woodstock,11900 Country Club Rd.,60098,-88.435654,42.310266,October to April,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Dairy products., Dry beans, Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Mushrooms, Pet food, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,301408,Green City Market Lincoln Park,,Taylor Choy,admin@greencitymarket.org,773-880-1266,www.greencitymarket.org,www.facebook.com/greencitymarket,www.twitter.com/greencitymarket,,,,,"1817 N. Clark St, Chicago, Illinois 60614",Illinois,Chicago,1817 N. Clark St,60614,-87.633865,41.915854,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein, Wild harvested forest products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,301409,Green City Market West Loop,,Tammy Owins,admin@greencitymarket.org,7738801266,www.greencitymarket.org,www.facebook.com/greencitymarket,www.twitter.com/greencitymarket,,,,,"115 S. Sangamon St, Chicago, Illinois 60607",Illinois,Chicago,115 S. Sangamon St,60607,-87.650439,41.880039,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Mushrooms, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Wild harvested forest products"
farmers market,"Jan 4th, 2021",default-farmersmarket-4-3.jpg,300186,Twin City Farmers Market,,Janna Groharing,janna@sterlingmainstreet.org,815-626-8610,www.twincityfarmersmarket.com,https://www.facebook.com/twincityfarmersmarket,@twincitymarket,,,,,"106 Avenue A, Sterling IL, Illinois 61081",Illinois,Sterling IL,106 Avenue A,61081,-89.697172,41.787255,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Maple products, Mushrooms, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 4th, 2021",default-farmersmarket-4-3.jpg,300859,Glenwood Sunday Market,,Sheree Moratto,smoratto@rpba.org,773-508-5885,https://www.glenwoodsundaymarket.org/,https://www.facebook.com/GlenwoodSunday/,https://twitter.com/glenwoodsunday,,,,,"Chicago, Illinois 60626",Illinois,Chicago,,60626,-87.681844,41.837551,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein"
farmers market,"Jan 5th, 2021",default-farmersmarket-4-3.jpg,300046,Crystal Lake Farmers Market,,Jen Martin,events@downtowncl.org,8154790835,25 W. Crystal Lake Ave,www.facebook.com/CrystalLakeFarmersMarket,,,,Downtown Crystal Lake,,"Depot Park, Woodstock & Williams Streets, Crystal Lake, Illinois 60014",Illinois,Crystal Lake,Woodstock & Williams Streets,60014,-88.317010,42.243752,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Maple products, Mushrooms, Nursery stock, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products"
farmers market,"Jan 7th, 2021",default-farmersmarket-4-3.jpg,300148,Hinsdale Farmers Market,,Claudia Thornton,claudia@hinsdalechamber.com,630-323-3952,www.hinsdalechamber.com,,,,,,,"30 E. Chicago Ave., Hinsdale, Illinois 60521",Illinois,Hinsdale,30 E. Chicago Ave.,60521,-87.928694,41.8036543,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Jul 21st, 2020",default-farmersmarket-4-3.jpg,301160,Bethalto Market In The Park,,Jane Ahasay,bethaltofarmermarket@gmail.com,6182402777,bethaltomarketinthepark.org,bethatofarmersmarket,,,,,,"213 N Priaire St, Bethalto, Illinois 62010",Illinois,Bethalto,213 N Priaire St,62010,-90.053468,38.902967,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Honey, Red/other non-poultry meat and products, Soap/body care products"
