Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Jan 25th, 2021",default-farmersmarket-4-3.jpg,300141,North Prairie Farmers Market - Minot,,Marvin Baker,mbaker@northstarorganic.com,701-720-2635,www.northprairiefarmersmarket.com,,,,,,,"Corner of 3rd Ave SW and Broadway, Minot, North Dakota 58701",North Dakota,Minot,Corner of 3rd Ave SW and Broadway,58701,-101.29559,48.233564,July,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Grains/flour, Honey, Soap/body care products"
farmers market,"Jan 4th, 2021",default-farmersmarket-4-3.jpg,300517,Watford Market,,Daniel Stenberg,dstenberg@co.mckenzie.nd.us,701-204-1554,,https://www.facebook.com/watfordmarket/,,,,,,"501 7th St SE, Watford City, North Dakota 58854",North Dakota,Watford City,501 7th St SE,58854,-103.27139,47.797315,July,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Honey, Prepared foods"
farmers market,"Jan 4th, 2021",default-farmersmarket-4-3.jpg,300524,Bottineau Farmers Market,,Katie Saykally,ksaykally@basbotno.com,612-875-1085,,facebook.com/Bottineau-Farmers-Market-1665424737011341/,,,,,,"6th Street and Main Street, Bottineau, North Dakota 58318",North Dakota,Bottineau,6th Street and Main Street,58318,-100.44594,48.8262788,,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Dry beans, Eggs, Fresh/dried herbs, Grains/flour, Honey, Nursery stock, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311592,Capital Farmers' Market,,,dcrott@bektel.com,701-327-7150,,,,,,,,"2625 State St., K-mart Parking Lot, Bismarck , ND, 58503",North Dakota,Bismarck,2625 State St,58503,-100.77276243749928,46.835494985631776,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311593,Coteau Hills Farmers' Market,,,glaciergardens@gmail.com,701-647-2316,,https://www.facebook.com/coteauhills,,,,,,"105 Main Ave. S., Kulm, ND, 58456",North Dakota,Kulm,105 Main Ave. S.,58456,-98.94904328585113,46.301377419883025,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311594,Farmers' Market at Dike East Park,,,info@fargoparks.com,701-499-6060,,https://www.facebook.com/Farmers-Market-at-Dike-East-Park-87088323559/,,,,,,"3902 13th Ave. S., Fargo, ND, 58103",North Dakota,Fargo,3902 13th Ave. S.,58103,-96.84665254251763,46.86160542787907,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311595,Grafton Farmers' Market,,,,701-520-4594,,https://www.facebook.com/GraftonFarmersMarket/,,,,,,"800 W. 12th St., Grafton, ND, 58237",North Dakota,Grafton,800 W. 12th St.,58237,-97.42337006199453,48.412519555829356,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311596,Langdon Area Farmers' Market,,,langdonchamber@cityoflangdon.com,701-256-3079,http://www.cityoflangdon.com,,,,,,,"209 10th Ave., St. Alphonsus Catholic Park, Langdon, ND, 58249",North Dakota,Langdon,209 10th Ave.,58249,-98.36691342337157,48.76216973200538,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311597,Lewis & Clark Farmers' Market,,,,701-794-3686,,,,,,,,"2576 8th St. SW, Lewis & Clark Interpretive Center, Washburn, ND, 58577",North Dakota,Washburn,2576 8th St. SW,58577,-101.0436077028854,47.302010353711324,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311598,Mandan Farmers Market,,,,701-751-0568,http://m.facebook.com/MandanFarmersMarket/,http://www.facebook.com/m.MandanFarmersMarket/,,,,,,"300 block Main St Mandan, ND 58554 Heritage Park (East of Depot)",North Dakota,MANDAN,300 W MAIN ST,58554,-100.89275363466926,46.82601980924271,,
