Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Apr 28th, 2021",default-farmersmarket-4-3.jpg,301495,Fondy Farmers Market,,Katie Hassemer,khassemer@fondymarket.org,4149398840,www.fondymarket.org,www.facebook.com/fondymarket/,www.twitter.com/fondymarket,,,www.youtube.com/channel/UCVNVRvOp84S6yHDnFn8ef1w,,"2200 W Fond du Lac Ave, Milwaukee, Wisconsin 53206",Wisconsin,Milwaukee,2200 W Fond du Lac Ave,53206,-87.939701,43.061843,May to June,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Eggs, Honey, Juices/non-alcoholic ciders, Poultry/fowl meat and products, Prepared foods, Soap/body care products"
farmers market,"Apr 28th, 2021",default-farmersmarket-4-3.jpg,301496,Milwaukee Winter Farmers Market,,Katie Hassemer,khassemer@fondymarket.org,4149398840,www.mcwfm.org,www.facebook.com/mcwfm,www.twitter.com/fondymarket,,,www.youtube.com/channel/UCVNVRvOp84S6yHDnFn8ef1w,,"524 S Layton Blvd, Milwaukee, Wisconsin 53215",Wisconsin,Milwaukee,524 S Layton Blvd,53215,-87.944924,43.025865,November to March,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Dairy products., Dry beans, Eggs, Fresh/dried herbs, Grains/flour, Honey, Maple products, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Aug 1st, 2020",default-farmersmarket-4-3.jpg,300619,"Antigo Farmers Market, Inc.",,Renate Bromberg,bromberg@wisc.edu,7152161846,www.antigomarket.com,"Antigo Farmers Market, Inc",,,,,,"420 Field Street, Antigo, Wisconsin 54409",Wisconsin,Antigo,420 Field Street,54409,-89.149850,45.138703,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Dry beans, Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Aug 3rd, 2021",default-farmersmarket-4-3.jpg,301587,Algoma Sunday Farmers Market,,Casey Buhr,casey@folkvangrfarms.com,920-319-3655,https://visitalgomawi.com/market/,https://www.facebook.com/AlgomaSundayFarmersMarket,,,,,,"Clark St. and Lake St., Algoma , Wisconsin 54201",Wisconsin,Algoma,Clark St. and Lake St.,54201,-87.435983,44.607438,July to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Dairy products., Fresh/dried herbs, Grains/flour, Honey, Maple products, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Dec 29th, 2020",default-farmersmarket-4-3.jpg,301169,Southshore Outdoor Market,,dean south,mancavetractortown@gmail.com,2628802966,,https://www.facebook.com/MondayMorningMarket/,,,,,,"8505 Durand Ave, sturtevant, Wisconsin 53177",Wisconsin,sturtevant,8505 Durand Ave,53177,-87.888847,42.697348,June to November,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Fresh/dried herbs, Honey, Prepared foods, Soap/body care products"
farmers market,"Feb 10th, 2021",default-farmersmarket-4-3.jpg,300090,Dousman Farmers Market,,Judy Engel,dousmanmarket@gmail.com,262-968-4566,www.dousmanchamber.org/farmers_market.html,https://www.facebook.com/DousmanFarmersMarket,,,,,,"118 S. Main St, Dousman, Wisconsin 53118",Wisconsin,Dousman,118 S. Main St,53118,-88.472514,43.0131210,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Fresh/dried herbs, Honey, Prepared foods, Soap/body care products, Wild harvested forest products"
farmers market,"Feb 19th, 2021",default-farmersmarket-4-3.jpg,301439,Marinette Artisan & Farm Market,,Lucy Pier,menomineehdfarmersmarket@gmail.com,9068638718,http://www.menomineefarmersmarket.com/,https://www.facebook.com/MenomineeFarmersMarket,,,,,,"1607 Main Street, Marinette , Wisconsin 54143",Wisconsin,Marinette,1607 Main Street,54143,-87.628231,45.098174,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Crafts/woodworking items, Fresh/dried herbs, Honey, Mushrooms"
farmers market,"Feb 26th, 2021",default-farmersmarket-4-3.jpg,301449,Kenosha Public Market,,Laura Belsky,kenoshapublicmarket@gmail.com,2627055722,https://www.KenoshaPublicMarket.com,www.facebook.com/KenoshaPublicMarket,,,,,,"Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street, Kenosha, Wisconsin 53140",Wisconsin,Kenosha,625 52nd Street,53140,-87.819902,42.587189,May to November,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein, Wild harvested forest products"
farmers market,"Feb 9th, 2021",default-farmersmarket-4-3.jpg,301432,Kenosha Public Market - Summer Outdoor,,Laura Belsky,kenoshapublicmarket@gmail.com,262-705-5722,www.KenoshaPublicMarkets.com,www.facebook.com/KenoshaPublicMarkets,,,,,,"625 52nd Street, Kenosha, Wisconsin 53140",Wisconsin,Kenosha,625 52nd Street,53140,-87.819945,42.587205,May to October,"Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Feb 9th, 2021",default-farmersmarket-4-3.jpg,301433,Kenosha Public Market - Winter Indoor,,Laura Belsky,kenoshapublicmarket@gmail.com,262-705-5722,www.KenoshaPublicMarkets.com,www.facebook.com/KenoshaPublicMarkets,,,,,,"625 57th Street, Kenosha, Wisconsin 53140",Wisconsin,Kenosha,625 57th Street,53140,-87.819183,42.584009,November to April,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein, Wild harvested forest products, Wine, spirits, beer, hard cider"
