Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
01524,00,16,230,0,2
01524,00,113,1,42635,2
01524,00,60,210,0,2
01524,00,24,220,0,2
01524,00,8,241,0,2
01524,00,3,242,0,2
01524,23,26,1,0,2
01524,23,22,210,0,2
01524,23,4,220,0,2
01524,31-33,6,1,0,2
01524,31-33,4,210,0,2
01524,42,4,1,0,2
01524,42,3,210,0,2
01524,44-45,11,1,0,2
01524,44-45,4,210,0,2
01524,44-45,3,230,0,2
01524,48-49,3,1,0,2
01524,51,3,1,0,2
01524,51,3,210,0,2
01524,52,5,1,0,2
01524,54,8,1,0,2
01524,54,4,210,0,2
01524,54,3,220,0,2
01524,56,9,1,0,2
01524,56,6,210,0,2
01524,62,12,1,0,2
01524,62,3,220,0,2
01524,62,5,241,0,2
01524,71,3,1,0,2
01524,72,12,1,0,2
01524,72,3,210,0,2
01524,72,5,220,0,2
01524,81,4,210,0,2
01524,81,8,1,0,2
