Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
17517,00,290,1,373629,2
17517,00,143,210,0,2
17517,00,62,220,0,2
17517,00,36,230,0,2
17517,00,29,241,0,2
17517,00,11,242,0,2
17517,00,4,251,0,2
17517,00,3,254,0,2
17517,23,62,1,0,2
17517,23,39,210,0,2
17517,23,7,220,0,2
17517,23,8,230,0,2
17517,23,6,241,0,2
17517,31-33,33,1,0,2
17517,31-33,9,210,0,2
17517,31-33,6,220,0,2
17517,31-33,4,230,0,2
17517,31-33,8,241,0,2
17517,42,17,1,0,2
17517,42,6,210,0,2
17517,42,3,220,0,2
17517,44-45,32,1,0,2
17517,44-45,11,210,0,2
17517,44-45,12,220,0,2
17517,44-45,6,230,0,2
17517,48-49,23,1,0,2
17517,48-49,15,210,0,2
17517,48-49,3,241,0,2
17517,52,8,1,0,2
17517,52,4,210,0,2
17517,52,4,230,0,2
17517,53,7,1,0,2
17517,53,5,210,0,2
17517,54,14,1,0,2
17517,54,6,210,0,2
17517,54,5,220,0,2
17517,56,16,1,0,2
17517,56,10,210,0,2
17517,56,6,220,0,2
17517,62,12,1,0,2
17517,62,7,210,0,2
17517,71,3,1,0,2
17517,71,3,210,0,2
17517,72,22,1,0,2
17517,72,10,210,0,2
17517,72,4,220,0,2
17517,72,5,230,0,2
17517,72,3,241,0,2
17517,81,34,1,0,2
17517,81,13,210,0,2
17517,81,14,220,0,2
17517,81,4,230,0,2
