,fips,relevant_naics,YEAR,estab,emp,payann
2,28,1133,2018,399,2876,115172
4,28,1152,2018,12,103,3253
6,28,1151,2018,92,572,28287
8,28,1153,2018,56,149,10658
10,28,2123,2018,7,93,4037
12,28,2111,2018,41,470,62463
14,28,2131,2018,171,1864,104666
16,28,2211,2018,139,4472,483354
18,28,2212,2018,7,266,21868
20,28,2213,2018,304,1563,52529
22,28,2382,2018,1158,11586,601514
24,28,2383,2018,385,2324,92714
26,28,2381,2018,362,2927,114051
28,28,2373,2018,77,2378,127928
30,28,2372,2018,16,200,8093
32,28,2362,2018,299,4886,297299
34,28,2379,2018,19,664,63608
36,28,2389,2018,460,3765,165412
38,28,2361,2018,583,1980,76411
40,28,2371,2018,177,7930,478722
42,28,3111,2018,3,90,4925
44,28,3116,2018,24,10307,367119
46,28,3118,2018,42,647,26219
48,28,3121,2018,3,117,5456
50,28,3119,2018,3,52,3839
52,28,3149,2018,4,92,2853
54,28,3117,2018,7,241,8004
55,28,3141,2018,3,12,264
57,28,3251,2018,10,896,90389
59,28,3273,2018,49,1279,59326
61,28,3222,2018,25,1722,91918
63,28,3259,2018,7,343,21661
65,28,3279,2018,11,177,9246
67,28,3219,2018,68,1684,53537
69,28,3241,2018,3,45,2449
71,28,3254,2018,3,163,6209
73,28,3261,2018,58,3293,136492
75,28,3231,2018,92,854,34193
77,28,3252,2018,8,591,43083
79,28,3262,2018,8,1549,96238
81,28,3211,2018,54,2112,97093
83,28,3256,2018,7,334,14416
84,28,3212,2018,3,55,1531
86,28,3331,2018,3,42,1052
88,28,3323,2018,76,2596,113630
90,28,3328,2018,6,280,18480
92,28,3333,2018,8,99,4898
94,28,3342,2018,3,93,3424
96,28,3353,2018,7,3296,165907
98,28,3371,2018,89,17309,560712
100,28,3352,2018,3,407,20055
102,28,3332,2018,3,60,1596
104,28,3327,2018,84,1847,85641
106,28,3391,2018,35,388,21120
108,28,3335,2018,3,42,1596
110,28,3363,2018,16,3539,219482
112,28,3345,2018,3,36,3301
114,28,3372,2018,17,1000,25133
116,28,3329,2018,11,125,6579
118,28,3379,2018,5,202,8725
120,28,3339,2018,17,1381,73813
122,28,3399,2018,44,624,24867
124,28,3344,2018,3,379,10815
126,28,3366,2018,11,13538,929672
128,28,4243,2018,22,554,24863
130,28,4248,2018,11,491,26374
132,28,4246,2018,39,429,25584
134,28,4242,2018,39,584,32985
136,28,4245,2018,24,423,24314
138,28,4232,2018,44,800,36217
140,28,4244,2018,226,5861,286625
142,28,4237,2018,117,833,46433
144,28,4236,2018,106,2005,126487
146,28,4233,2018,129,1280,78493
148,28,4238,2018,434,5545,328606
150,28,4235,2018,25,337,16031
152,28,4239,2018,131,1304,60518
154,28,4249,2018,166,1830,85996
156,28,4231,2018,145,3472,177239
158,28,4241,2018,41,445,22539
160,28,4247,2018,48,542,33271
162,28,4234,2018,154,2529,167248
164,28,4251,2018,141,914,49894
166,28,4411,2018,520,10360,475617
168,28,4413,2018,813,6057,168255
170,28,4453,2018,359,1173,20769
172,28,4441,2018,601,11126,316902
174,28,4481,2018,1050,10374,143501
176,28,4431,2018,211,1782,42384
178,28,4421,2018,191,1540,52679
180,28,4471,2018,2022,13584,222143
182,28,4451,2018,636,16813,320768
184,28,4461,2018,1001,10121,346202
186,28,4422,2018,180,1305,31800
188,28,4483,2018,97,651,17124
190,28,4442,2018,182,1570,39042
192,28,4412,2018,108,1226,48474
194,28,4482,2018,213,1834,25425
196,28,4452,2018,66,432,7895
198,28,4512,2018,31,393,7122
200,28,4522,2018,26,2942,49363
202,28,4543,2018,205,1240,48662
204,28,4541,2018,89,945,50812
206,28,4531,2018,94,397,7042
208,28,4523,2018,1050,29077,691609
210,28,4532,2018,188,1237,21939
212,28,4539,2018,413,2093,53524
214,28,4511,2018,191,2675,50719
216,28,4533,2018,105,980,17418
218,28,4542,2018,3,9,312
220,28,4885,2018,77,1034,41645
222,28,4841,2018,701,10874,527716
224,28,4832,2018,3,599,50079
226,28,4812,2018,12,43,1643
228,28,4869,2018,4,53,5633
230,28,4859,2018,16,178,3190
232,28,4862,2018,16,144,12789
234,28,4872,2018,7,14,518
236,28,4842,2018,651,5891,260981
238,28,4881,2018,33,603,30094
240,28,4884,2018,61,496,17310
242,28,4883,2018,11,530,19103
244,28,4853,2018,3,7,225
246,28,4921,2018,54,4156,153074
248,28,4922,2018,3,20,1031
250,28,4931,2018,159,9976,430539
252,28,5182,2018,37,1549,37793
254,28,5121,2018,20,446,5433
256,28,5111,2018,63,769,25258
258,28,5191,2018,17,80,2646
260,28,5179,2018,4,47,3556
262,28,5151,2018,56,1031,45727
264,28,5112,2018,10,187,17070
266,28,5173,2018,601,7238,409474
268,28,5223,2018,517,1246,38808
270,28,5242,2018,1280,5406,293081
272,28,5221,2018,1325,16425,950865
274,28,5241,2018,131,3998,296681
276,28,5222,2018,859,3645,181086
278,28,5239,2018,287,783,73974
280,28,5231,2018,66,341,58054
282,28,5313,2018,351,2047,74338
284,28,5321,2018,94,870,29536
286,28,5324,2018,78,467,35889
288,28,5322,2018,212,1076,34958
290,28,5323,2018,13,81,2356
292,28,5331,2018,7,82,8154
294,28,5311,2018,972,3059,97303
296,28,5312,2018,462,938,36595
298,28,5412,2018,872,6913,253777
300,28,5418,2018,126,992,44461
302,28,5413,2018,572,4270,278077
304,28,5415,2018,334,3241,239889
306,28,5411,2018,1400,6796,416352
308,28,5416,2018,594,2543,145767
310,28,5419,2018,373,3119,102905
312,28,5417,2018,34,309,23161
314,28,5414,2018,65,211,6456
316,28,5511,2018,305,7952,523215
318,28,5614,2018,137,3049,87073
320,28,5613,2018,240,15910,448893
322,28,5612,2018,3,41,1907
324,28,5616,2018,165,4804,107457
326,28,5611,2018,90,1043,57313
328,28,5619,2018,50,1493,48354
330,28,5629,2018,39,493,26161
332,28,5617,2018,1126,10407,237788
334,28,5615,2018,18,71,2117
336,28,5621,2018,64,1398,67110
338,28,5622,2018,13,50,3039
340,28,6114,2018,14,46,1385
342,28,6113,2018,10,2858,84071
344,28,6117,2018,30,258,7335
346,28,6111,2018,177,6583,176355
348,28,6116,2018,144,947,15246
350,28,6115,2018,41,340,12164
352,28,6244,2018,775,9469,166603
354,28,6242,2018,73,659,21861
356,28,6233,2018,129,3329,72631
358,28,6221,2018,16,29619,2084995
360,28,6216,2018,227,8450,295136
362,28,6241,2018,464,9496,191465
364,28,6215,2018,86,1123,56432
366,28,6231,2018,150,12451,370150
368,28,6212,2018,846,5662,270521
370,28,6213,2018,1095,6944,255784
372,28,6211,2018,1584,18682,1538462
374,28,6219,2018,63,2023,85323
376,28,6239,2018,4,165,4501
378,28,6214,2018,300,5776,245331
380,28,6232,2018,38,696,21029
381,28,6223,2018,3,812,35732
383,28,6243,2018,19,604,12748
385,28,7131,2018,8,130,2340
387,28,7115,2018,23,48,2323
389,28,7121,2018,42,414,11244
391,28,7139,2018,470,6070,103039
393,28,7111,2018,8,114,2882
395,28,7113,2018,4,15,527
397,28,7224,2018,75,626,10552
399,28,7212,2018,10,37,1250
401,28,7225,2018,4466,93403,1245697
403,28,7213,2018,27,123,3100
405,28,7223,2018,218,4975,108407
407,28,7211,2018,711,31118,850101
409,28,8111,2018,1211,6596,227872
411,28,8139,2018,364,1740,63757
413,28,8134,2018,120,612,16420
415,28,8113,2018,160,1179,65635
417,28,8122,2018,205,1103,36602
419,28,8123,2018,149,1528,38852
421,28,8112,2018,48,240,10961
423,28,8132,2018,98,650,51644
425,28,8129,2018,93,368,7841
427,28,8114,2018,77,272,7601
429,28,8121,2018,465,2275,49563
431,28,8131,2018,2868,19140,339301
433,28,8133,2018,71,599,26023
