fips,Naics,Establishments,Employees,Payroll
28,1133,399,2876,115172
28,1152,12,103,3253
28,1151,92,572,28287
28,1153,56,149,10658
28,2123,7,93,4037
28,2111,41,470,62463
28,2131,171,1864,104666
28,2211,139,4472,483354
28,2212,7,266,21868
28,2213,304,1563,52529
28,2382,1158,11586,601514
28,2383,385,2324,92714
28,2381,362,2927,114051
28,2373,77,2378,127928
28,2372,16,200,8093
28,2362,299,4886,297299
28,2379,19,664,63608
28,2389,460,3765,165412
28,2361,583,1980,76411
28,2371,177,7930,478722
28,3111,3,90,4925
28,3116,24,10307,367119
28,3118,42,647,26219
28,3121,3,117,5456
28,3119,3,52,3839
28,3149,4,92,2853
28,3117,7,241,8004
28,3141,3,12,264
28,3251,10,896,90389
28,3273,49,1279,59326
28,3222,25,1722,91918
28,3259,7,343,21661
28,3279,11,177,9246
28,3219,68,1684,53537
28,3241,3,45,2449
28,3254,3,163,6209
28,3261,58,3293,136492
28,3231,92,854,34193
28,3252,8,591,43083
28,3262,8,1549,96238
28,3211,54,2112,97093
28,3256,7,334,14416
28,3212,3,55,1531
28,3331,3,42,1052
28,3323,76,2596,113630
28,3328,6,280,18480
28,3333,8,99,4898
28,3342,3,93,3424
28,3353,7,3296,165907
28,3371,89,17309,560712
28,3352,3,407,20055
28,3332,3,60,1596
28,3327,84,1847,85641
28,3391,35,388,21120
28,3335,3,42,1596
28,3363,16,3539,219482
28,3345,3,36,3301
28,3372,17,1000,25133
28,3329,11,125,6579
28,3379,5,202,8725
28,3339,17,1381,73813
28,3399,44,624,24867
28,3344,3,379,10815
28,3366,11,13538,929672
28,4243,22,554,24863
28,4248,11,491,26374
28,4246,39,429,25584
28,4242,39,584,32985
28,4245,24,423,24314
28,4232,44,800,36217
28,4244,226,5861,286625
28,4237,117,833,46433
28,4236,106,2005,126487
28,4233,129,1280,78493
28,4238,434,5545,328606
28,4235,25,337,16031
28,4239,131,1304,60518
28,4249,166,1830,85996
28,4231,145,3472,177239
28,4241,41,445,22539
28,4247,48,542,33271
28,4234,154,2529,167248
28,4251,141,914,49894
28,4411,520,10360,475617
28,4413,813,6057,168255
28,4453,359,1173,20769
28,4441,601,11126,316902
28,4481,1050,10374,143501
28,4431,211,1782,42384
28,4421,191,1540,52679
28,4471,2022,13584,222143
28,4451,636,16813,320768
28,4461,1001,10121,346202
28,4422,180,1305,31800
28,4483,97,651,17124
28,4442,182,1570,39042
28,4412,108,1226,48474
28,4482,213,1834,25425
28,4452,66,432,7895
28,4512,31,393,7122
28,4522,26,2942,49363
28,4543,205,1240,48662
28,4541,89,945,50812
28,4531,94,397,7042
28,4523,1050,29077,691609
28,4532,188,1237,21939
28,4539,413,2093,53524
28,4511,191,2675,50719
28,4533,105,980,17418
28,4542,3,9,312
28,4885,77,1034,41645
28,4841,701,10874,527716
28,4832,3,599,50079
28,4812,12,43,1643
28,4869,4,53,5633
28,4859,16,178,3190
28,4862,16,144,12789
28,4872,7,14,518
28,4842,651,5891,260981
28,4881,33,603,30094
28,4884,61,496,17310
28,4883,11,530,19103
28,4853,3,7,225
28,4921,54,4156,153074
28,4922,3,20,1031
28,4931,159,9976,430539
28,5182,37,1549,37793
28,5121,20,446,5433
28,5111,63,769,25258
28,5191,17,80,2646
28,5179,4,47,3556
28,5151,56,1031,45727
28,5112,10,187,17070
28,5173,601,7238,409474
28,5223,517,1246,38808
28,5242,1280,5406,293081
28,5221,1325,16425,950865
28,5241,131,3998,296681
28,5222,859,3645,181086
28,5239,287,783,73974
28,5231,66,341,58054
28,5313,351,2047,74338
28,5321,94,870,29536
28,5324,78,467,35889
28,5322,212,1076,34958
28,5323,13,81,2356
28,5331,7,82,8154
28,5311,972,3059,97303
28,5312,462,938,36595
28,5412,872,6913,253777
28,5418,126,992,44461
28,5413,572,4270,278077
28,5415,334,3241,239889
28,5411,1400,6796,416352
28,5416,594,2543,145767
28,5419,373,3119,102905
28,5417,34,309,23161
28,5414,65,211,6456
28,5511,305,7952,523215
28,5614,137,3049,87073
28,5613,240,15910,448893
28,5612,3,41,1907
28,5616,165,4804,107457
28,5611,90,1043,57313
28,5619,50,1493,48354
28,5629,39,493,26161
28,5617,1126,10407,237788
28,5615,18,71,2117
28,5621,64,1398,67110
28,5622,13,50,3039
28,6114,14,46,1385
28,6113,10,2858,84071
28,6117,30,258,7335
28,6111,177,6583,176355
28,6116,144,947,15246
28,6115,41,340,12164
28,6244,775,9469,166603
28,6242,73,659,21861
28,6233,129,3329,72631
28,6221,16,29619,2084995
28,6216,227,8450,295136
28,6241,464,9496,191465
28,6215,86,1123,56432
28,6231,150,12451,370150
28,6212,846,5662,270521
28,6213,1095,6944,255784
28,6211,1584,18682,1538462
28,6219,63,2023,85323
28,6239,4,165,4501
28,6214,300,5776,245331
28,6232,38,696,21029
28,6223,3,812,35732
28,6243,19,604,12748
28,7131,8,130,2340
28,7115,23,48,2323
28,7121,42,414,11244
28,7139,470,6070,103039
28,7111,8,114,2882
28,7113,4,15,527
28,7224,75,626,10552
28,7212,10,37,1250
28,7225,4466,93403,1245697
28,7213,27,123,3100
28,7223,218,4975,108407
28,7211,711,31118,850101
28,8111,1211,6596,227872
28,8139,364,1740,63757
28,8134,120,612,16420
28,8113,160,1179,65635
28,8122,205,1103,36602
28,8123,149,1528,38852
28,8112,48,240,10961
28,8132,98,650,51644
28,8129,93,368,7841
28,8114,77,272,7601
28,8121,465,2275,49563
28,8131,2868,19140,339301
28,8133,71,599,26023
