Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
98465,00,87,1,29889,2
98465,00,47,210,0,2
98465,00,14,220,0,2
98465,00,16,230,0,2
98465,00,7,241,0,2
98465,23,12,1,0,2
98465,23,11,210,0,2
98465,44-45,4,1,0,2
98465,44-45,4,210,0,2
98465,52,7,1,0,2
98465,52,3,210,0,2
98465,52,3,220,0,2
98465,53,7,1,0,2
98465,53,5,210,0,2
98465,54,5,1,0,2
98465,54,5,210,0,2
98465,56,3,1,0,2
98465,62,22,1,0,2
98465,62,7,210,0,2
98465,62,4,220,0,2
98465,62,6,230,0,2
98465,62,3,241,0,2
98465,72,10,1,0,2
98465,72,3,210,0,2
98465,72,4,230,0,2
98465,81,8,1,0,2
98465,81,3,220,0,2
