Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
12209,00,121,1,34034,2
12209,00,65,210,0,2
12209,00,26,220,0,2
12209,00,18,230,0,2
12209,00,10,241,0,2
12209,23,9,1,0,2
12209,23,5,210,0,2
12209,44-45,21,1,0,2
12209,44-45,11,210,0,2
12209,44-45,3,220,0,2
12209,44-45,5,230,0,2
12209,48-49,4,1,0,2
12209,48-49,3,210,0,2
12209,54,5,1,0,2
12209,54,3,210,0,2
12209,56,8,1,0,2
12209,56,5,210,0,2
12209,62,5,220,0,2
12209,62,19,1,0,2
12209,62,6,210,0,2
12209,62,7,230,0,2
12209,72,25,1,0,2
12209,72,13,210,0,2
12209,72,5,220,0,2
12209,72,3,230,0,2
12209,72,3,241,0,2
12209,81,21,1,0,2
12209,81,15,210,0,2
12209,81,3,220,0,2
