	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	28	999	Statewide	11	Fishing	28	1141	0500000US280470500000US280530500000US280530500000US280590500000US280590500000US280830500000US28083	12.25	0.0	0.0	35.6	1013.6	5.8
1	28	999	Statewide	11	Forest nurseries and gathering of forest products	28	1132	0500000US280770500000US28077	2.0	0.0	0.0	0.0	0.0	1.0
2	28	999	Statewide	11	Hunting and trapping	28	1142	0500000US280010500000US280010500000US280110500000US280670500000US280930500000US280930500000US280970500000US281370500000US28137	9.0	0.0	0.0	7.2	412.6	3.8
3	28	999	Statewide	11	Logging	28	1133	0500000US280010500000US280010500000US280030500000US280030500000US280050500000US280050500000US280070500000US280070500000US280090500000US280090500000US280130500000US280130500000US280150500000US280150500000US280170500000US280170500000US280190500000US280190500000US280210500000US280210500000US280230500000US280230500000US280290500000US280290500000US280310500000US280310500000US280350500000US280350500000US280370500000US280370500000US280390500000US280390500000US280410500000US280410500000US280430500000US280430500000US280450500000US280450500000US280490500000US280490500000US280510500000US280510500000US280570500000US280570500000US280590500000US280610500000US280610500000US280630500000US280630500000US280650500000US280650500000US280670500000US280670500000US280690500000US280690500000US280710500000US280730500000US280730500000US280750500000US280750500000US280770500000US280770500000US280790500000US280790500000US280850500000US280850500000US280870500000US280870500000US280890500000US280890500000US280910500000US280910500000US280930500000US280930500000US280950500000US280970500000US280970500000US280990500000US280990500000US281010500000US281010500000US281030500000US281030500000US281050500000US281050500000US281070500000US281070500000US281110500000US281110500000US281130500000US281130500000US281150500000US281150500000US281170500000US281170500000US281210500000US281210500000US281230500000US281230500000US281270500000US281270500000US281290500000US281290500000US281310500000US281310500000US281350500000US281350500000US281370500000US281370500000US281390500000US281390500000US281410500000US281410500000US281450500000US281450500000US281470500000US281470500000US281490500000US281490500000US281510500000US281530500000US281530500000US281550500000US281550500000US281570500000US281570500000US281590500000US281590500000US281610500000US281610500000US281630500000US28163	867.5	4921.25	184179.75	3073.6	113903.4	425.4
4	28	999	Statewide	11	Support activities for animal production	28	1152	0500000US280170500000US280170500000US280310500000US280330500000US280330500000US280350500000US280450500000US280490500000US280610500000US280670500000US280670500000US280690500000US280710500000US280710500000US280790500000US280790500000US280890500000US280890500000US280910500000US280930500000US280930500000US280990500000US281030500000US281050500000US281130500000US281130500000US281150500000US281230500000US281230500000US281490500000US28149	44.0	178.5	6833.0	322.8	9398.2	19.6
5	28	999	Statewide	11	Support activities for crop production	28	1151	0500000US280010500000US280010500000US280090500000US280090500000US280110500000US280110500000US280130500000US280130500000US280150500000US280150500000US280170500000US280170500000US280250500000US280250500000US280270500000US280270500000US280330500000US280330500000US280490500000US280490500000US280510500000US280510500000US280530500000US280530500000US280590500000US280590500000US280710500000US280710500000US280810500000US280830500000US280830500000US280850500000US280870500000US280870500000US280950500000US280950500000US281010500000US281010500000US281030500000US281030500000US281050500000US281050500000US281070500000US281070500000US281150500000US281150500000US281190500000US281190500000US281210500000US281210500000US281230500000US281250500000US281250500000US281270500000US281330500000US281330500000US281350500000US281350500000US281370500000US281370500000US281390500000US281390500000US281430500000US281430500000US281470500000US281490500000US281510500000US281510500000US281550500000US281550500000US281590500000US281590500000US281610500000US281610500000US281630500000US28163	219.25	487.5	22504.5	597.0	26066.0	107.6
6	28	999	Statewide	11	Support activities for forestry	28	1153	0500000US280010500000US280030500000US280030500000US280050500000US280050500000US280190500000US280190500000US280210500000US280210500000US280230500000US280290500000US280290500000US280310500000US280350500000US280350500000US280390500000US280390500000US280410500000US280430500000US280490500000US280490500000US280590500000US280590500000US280650500000US280650500000US280670500000US280670500000US280690500000US280690500000US280710500000US280710500000US280730500000US280730500000US280750500000US280750500000US280790500000US280810500000US280810500000US280850500000US280850500000US280870500000US280890500000US280890500000US280910500000US280910500000US280950500000US280950500000US280970500000US280970500000US280990500000US280990500000US281010500000US281030500000US281050500000US281090500000US281090500000US281110500000US281110500000US281130500000US281130500000US281210500000US281210500000US281230500000US281230500000US281310500000US281310500000US281390500000US281410500000US281450500000US281450500000US281470500000US281470500000US281490500000US281490500000US281530500000US281530500000US281590500000US281590500000US281630500000US28163	179.25	91.08333333333331	4207.0	523.2	22730.4	87.6
7	28	999	Statewide	11	Timber tract operations	28	1131	0500000US280030500000US280190500000US280190500000US280230500000US280290500000US280290500000US280350500000US280350500000US280450500000US280450500000US280490500000US280490500000US280610500000US280610500000US280650500000US280670500000US280670500000US280690500000US280710500000US280710500000US280730500000US280730500000US280750500000US280750500000US280850500000US280850500000US280870500000US280890500000US280890500000US280910500000US280910500000US280990500000US281030500000US281030500000US281090500000US281090500000US281130500000US281130500000US281170500000US281170500000US281210500000US281210500000US281270500000US281390500000US281390500000US281410500000US281410500000US281530500000US281530500000US281550500000US281590500000US28159	66.75	0.0	168.0	158.6	9365.6	33.6
8	28	999	Statewide	21	Coal mining	28	2121	0500000US280190500000US280190500000US280690500000US28069	7.0	0.0	0.0	0.0	0.0	3.8
9	28	999	Statewide	21	Nonmetallic mineral mining and quarrying	28	2123	0500000US280010500000US280010500000US280230500000US280230500000US280250500000US280250500000US280290500000US280290500000US280350500000US280350500000US280450500000US280470500000US280470500000US280510500000US280570500000US280570500000US280590500000US280590500000US280710500000US280750500000US280750500000US280850500000US280850500000US280870500000US280870500000US280890500000US280890500000US280910500000US280930500000US280950500000US280950500000US281070500000US281070500000US281090500000US281090500000US281110500000US281110500000US281130500000US281130500000US281190500000US281190500000US281270500000US281270500000US281310500000US281310500000US281390500000US281390500000US281470500000US281470500000US281490500000US281490500000US281510500000US281510500000US281590500000US281630500000US28163	79.25	202.0	8379.0	497.6	20202.4	38.2
10	28	999	Statewide	21	Oil and gas extraction	28	2111	0500000US280010500000US280010500000US280050500000US280230500000US280230500000US280310500000US280310500000US280330500000US280330500000US280350500000US280350500000US280470500000US280490500000US280490500000US280590500000US280590500000US280610500000US280610500000US280670500000US280670500000US280710500000US280710500000US280730500000US280730500000US280850500000US280850500000US280890500000US280890500000US280910500000US280910500000US280950500000US280950500000US280990500000US281050500000US281050500000US281090500000US281130500000US281130500000US281210500000US281210500000US281230500000US281230500000US281270500000US281270500000US281350500000US281530500000US281530500000US281630500000US28163	160.58333333333334	624.75	64482.25	1041.6	123879.4	82.2
11	28	999	Statewide	21	Support activities for mining	28	2131	0500000US280010500000US280010500000US280050500000US280050500000US280070500000US280070500000US280230500000US280230500000US280290500000US280290500000US280310500000US280310500000US280350500000US280350500000US280370500000US280370500000US280410500000US280410500000US280450500000US280470500000US280490500000US280490500000US280510500000US280590500000US280610500000US280610500000US280650500000US280650500000US280670500000US280670500000US280710500000US280710500000US280730500000US280730500000US280750500000US280750500000US280770500000US280770500000US280790500000US280790500000US280830500000US280830500000US280850500000US280850500000US280870500000US280870500000US280890500000US280890500000US280910500000US280910500000US280950500000US280950500000US280990500000US280990500000US281010500000US281010500000US281090500000US281090500000US281110500000US281110500000US281130500000US281130500000US281210500000US281210500000US281270500000US281270500000US281290500000US281290500000US281390500000US281390500000US281470500000US281470500000US281490500000US281490500000US281530500000US281530500000US281630500000US28163	474.5833333333333	4219.5	292745.25	3873.0	265799.0	248.6
