Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Apr 17th, 2022",farmersmarket_301704_14104_20220417202440.png,301704,Grove Street farmers Market,,Monica Albert,grovestreetfarmersmarket@gmail.com,352-514-4140,https://www.grovestreetfarmersmarket.com,https://www.facebook.com/grovestreetfarmersmarket/,,  https://www.instagram.com › grovestreetfarmersmarket,,,,"1001 Northwest 4th Street, Gainesville, FL, USA 32601",Florida,Gainesville,1001 Northwest 4th Street,32601,-82.3284448,29.6613472,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Mushrooms, Nursery stock (trees), Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein"
farmers market,"Aug 25th, 2020",default-farmersmarket-4-3.jpg,301316,Delray GreenMarket,,Lori Nolan,nolan@mydelraybeach.com,5612767511,delraycra.org,Delray Beach GreenMarket,,,,,,"NE 2nd Avenue, half block east of Atlantic Avenue, Delray Beach, Florida 33444",Florida,Delray Beach,"NE 2nd Avenue, half block east of Atlantic Avenue",33444,-80.071595,26.462365,,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Mushrooms, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Aug 31st, 2020",default-farmersmarket-4-3.jpg,301324,Main Street DeFuniak Farmer's Market,,Chelsea Blaich,Director@Mainstreetdfs.org,8502969051,http://www.mainstreetdfs.org/farmers-market/,https://www.facebook.com/MainStreetDFS/,,,,,,"Baldwin Avenue between 7th and 8th St., DeFuniak Springs, Florida 32435",Florida,DeFuniak Springs,Baldwin Avenue between 7th and 8th St.,32435,-86.113700,30.720266,July to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Maple products, Nursery stock, Pet food, Soap/body care products"
farmers market,"Aug 3rd, 2020",default-farmersmarket-4-3.jpg,300063,Yellow Green Farmers Market,,Mark Menagh,info@ygfarmersmarket.com,954-513-3990,www.ygfarmersmarket.com,https://www.facebook.com/YGFarmersMarket,https://twitter.com/ygfarmersmarket,,,https://www.youtube.com/channel/UCvxcGswgI6TnAvlu3nSqB1g?,,"1940 North 30th Road, Hollywood, Florida 33021",Florida,Hollywood,1940 North 30th Road,33021,-80.169243,26.030260,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nursery stock, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein, Wine, spirits, beer, hard cider"
farmers market,"Dec 28th, 2020",default-farmersmarket-4-3.jpg,300219,Legion Park Farmers Market,,Arthur R Friedrich,art@urbanoasisproject.org,7864274698,urbanoasisproject.org,https://www.facebook.com/LegionParkFarmersMarket/,https://twitter.com/urbanoasisproj,,,,,"6601 Biscayne Blvd, Miami, Florida 33138",Florida,Miami,6601 Biscayne Blvd,33138,-80.183684,25.836451,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Mushrooms, Pet food, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Dec 28th, 2020",default-farmersmarket-4-3.jpg,300335,South Miami Farmers Market,,Arthur R Friedrich,art@urbanoasisproject.org,7864274698,http://www.urbanoasisproject.org/farmers-markets.html,,,,,,,"6130 Sunset Dr, Miami, Florida 33143",Florida,Miami,6130 Sunset Dr,33143,-80.291066,25.704072,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Mushrooms, Nuts, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Dec 28th, 2020",default-farmersmarket-4-3.jpg,300740,Market Mondays at the Arsht Center,,Arthur R Friedrich,art@urbanoasisproject.org,7864274698,urbanoasisproject.org,https://www.facebook.com/urbanoasisproject,,,,,,"1301 Biscayne Blvd, Miami, Florida 33132",Florida,Miami,1301 Biscayne Blvd,33132,-80.189855,25.787138,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Dairy products., Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Mushrooms, Pet food, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein"
farmers market,"Dec 28th, 2020",default-farmersmarket-4-3.jpg,301361,Vizcaya Village Farmers Market,,Arthur R Friedrich,art@urbanoasisproject.org,7864274698,urbanoasisproject.org,https://www.facebook.com/urbanoasisproject,,,,,,"3250 S. Miami Ave, Miami, Florida 33129",Florida,Miami,3250 S. Miami Ave,33129,-80.212735,25.747026,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Coffee/tea, Eggs, Fish/seafood, Honey, Juices/non-alcoholic ciders, Mushrooms, Pet food, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein"
farmers market,"Feb 17th, 2021",default-farmersmarket-4-3.jpg,300608,Orange Park Farmer's & Arts Market,,Emily Dockery,edockery@townop.com,9042783043,www.OrangeParkMarket.com,@OrangeParkMarket,,,,,,"2042 Park Ave, Orange Park, Florida 32073",Florida,Orange Park,2042 Park Ave,32073,-81.701664,30.165484,September to June,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Maple products, Mushrooms, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Feb 9th, 2022",default-farmersmarket-4-3.jpg,301651,South Collier Farmer's Market,,Russ Underwood,info@southcollierfarmersmarket.com,2399892319,https://SouthCollierFarmersMarket.com,https://www.facebook.com/SouthCollierFarmersMarket,https://twitter.com/southcollierfm,,,https://www.youtube.com/channel/UCkpRnTwmz-Ioac8TrDURbvw,,"6060 Collier Blvd, Naples, Florida 34114",Florida,Naples,6060 Collier Blvd,34114,-81.698398,26.045266,December to April,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Fish/seafood, Honey, Mushrooms, Nuts, Pet food, Prepared foods, Soap/body care products, Wild harvested forest products"
