Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Apr 1st, 2022",farmersmarket_300553_11781_20220401220932.png,300553,Waterfront Farmers Market of Gig Harbor,,Heidi Gerling,marketmanager@ghhwa.org,2535140071,www.waterfrontfarmersmarket.org,www.facebook.com/waterfrontfarmersmarketgigharbor/,@WaterfrontMktGH,,,,,"3211 Harborview Drive, Gig Harbor , Washington 98335",Washington,Gig Harbor,3211 Harborview Drive,98335,-122.58127,47.330952,June,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Mushrooms, Prepared foods, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Apr 7th, 2020",default-farmersmarket-4-3.jpg,301080,Clarkston Farmers Market,,Danielle E Evans,clarkstonfarmersmarket@gmail.com,5097806248,,Facebook.com/CLARKSTONFARMERSMARKET/,Twitter @ClarkstonFM  Instagram @clarkstonfm   Snapchat clarkstonfrmmkt,,,,,"Beachview Park, Chestnut St, Clarkston , Washington 99403",Washington,Clarkston,Chestnut St,99403,-117.03992,46.410563,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Grains/flour, Honey, Pet food, Prepared foods, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Aug 4th, 2020",default-farmersmarket-4-3.jpg,301204,Port Townsend Farmers Market,,AMANDA MILHOLLAND,INFO@JCFMARKETS.ORG,3603799098,jcfmarkets.org,https://www.facebook.com/PortTownsendFarmersMarket/,,,,,,"600 Block Tyler St, PORT TOWNSEND, Washington 98368",Washington,PORT TOWNSEND,600 Block Tyler St,98368,-122.76030,48.117020,,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Mushrooms, Nursery stock, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Aug 6th, 2022",farmersmarket_301749_14248_20220806191032.png,301749,Woodland Farmers' Market,Local market started to promote small farms and local products as well as improve fresh food availability.  Will be SNAP approved in 2023 as well as a member of the Washington State Farmers Market Association.,Katie Clark,Woodlandfarmersmarket2022@gmail.com,(360)448-1694,,https://www.facebook.com/profile.php?id=100078265346286,,,,,,"Goerig St & Davidson Avenue, Woodland, WA, USA",Washington,Woodland,Goerig Street & Davidson Avenue,98674,-122.7470308,45.9009396,06/02/2022 to 09/29/2022,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Prepared foods"
farmers market,"Feb 26th, 2024",farmersmarket_300422_11902_20240226200141.png,300422,Duvall Farmers Market,,Michael Maier,info@duvallfarmersmarket.org,3107218930,http://duvallfarmersmarket.org,https://www.facebook.com/duvallfarmersmarket/,,https://www.instagram.com/duvallfarmersmarket/,,,,"16201 Main St. NE at Taylor Landing, Duvall, Washington 98019",Washington,Duvall,16201 Main St. NE at Taylor Landing,98019,-121.98641,47.744679,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Mushrooms, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Feb 4th, 2021",default-farmersmarket-4-3.jpg,301424,Ballard Farmers Market,,,info@sfmamarkets.com,206-706-0615,http://www.sfmamarkets.com/visit-ballard-farmers-market,https://www.facebook.com/BallardFarmersMarket,,,,,,"5300 Ballard AVE NW, Seattle , Washington 98107",Washington,Seattle,5300 Ballard AVE NW,98107,-122.38450,47.667512,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nursery stock, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Feb 4th, 2021",default-farmersmarket-4-3.jpg,301425,Madrona Farmers Market,,,info@sfmamarkets.com,206-706-0615,http://www.sfmamarkets.com/madrona-farmers-market,https://www.facebook.com/MadronaFarmersMarket,,,,,,"1126 Martin Luther King Jr Way  , Seattle , Washington 98122",Washington,Seattle,1126 Martin Luther King Jr Way,98122,-122.29575,47.612616,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Feb 4th, 2021",default-farmersmarket-4-3.jpg,301426,Wallingford Farmers Market,,,info@sfmamarkets.com,206-706-0615,http://www.sfmamarkets.com/visit-wallingford-farmers-market,https://www.facebook.com/WallingfordFarmersMarket,,,,,,"4800 Meridian Ave N , Seattle , Washington 98103",Washington,Seattle,4800 Meridian Ave N,98103,-122.33335,47.663924,May to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Feb 8th, 2022",default-farmersmarket-4-3.jpg,301649,Tenino Farmers Market,,Bridget Kay Fosse,market@teninofarmrsmarket.org,701 552 3032,https://teninofarmersmarket.org/,https://www.facebook.com/teninofarmersmarket,,,,,,"po Box 554, Tenino, Washington 98589",Washington,Tenino,,98589,-122.86037,46.853829,May to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Fresh/dried herbs, Honey, Nursery stock, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 25th, 2021",default-farmersmarket-4-3.jpg,300420,Vashon Farmers Market - Saturday,,Kim Roeser,marketmanager@vigavashon.org,2067788001,www.vashonfarmersmarket.org,www.facebook.com/vashonfarmersmarket,,,,,,"17519 Vashon Highway SW, Vashon, Washington 98070",Washington,Vashon,17519 Vashon Highway SW,98070,-122.46075,47.447921,April to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Mushrooms, Nursery stock, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wine, spirits, beer, hard cider"
