Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Aug 4th, 2020",default-farmersmarket-4-3.jpg,300321,The Village Farmers Market on California Street,,Pat(rick) Sponsler,shirleysfarmersmarkets@gmail.com,(775) 746-5024,www.shirleysfarmersmarkets.com,htwww.facebook.com/ShirleysFarmersMarketsNV,,,,,,"625 Booth Street, Reno , Nevada 89509",Nevada,Reno,625 Booth Street,89509,-119.82764,39.514749,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Nuts, Poultry/fowl meat and products, Soap/body care products"
farmers market,"Aug 4th, 2020",default-farmersmarket-4-3.jpg,301203,Tamarack Junction Casino Farmers' Market,,Shirley I Sponsler,crystlbrdg@hotmail.com,7757465024,shirleysfarmersmarkets@gmail.com,Shirley's Farmers' Markets,,,,,,"13101 So. Virginia Street, RENO, Nevada 89511",Nevada,RENO,13101 So. Virginia Street,89511,-119.75538,39.416292,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Crafts/woodworking items, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Nuts, Poultry/fowl meat and products, Prepared foods, Soap/body care products"
farmers market,"Aug 6th, 2021",default-farmersmarket-4-3.jpg,301588,Pahrump Saturday Farmers' Market,,,pahrumpfarmersmarket@gmail.com,775-727-5532,,Pahrump Farmers' Market,,,,,,"900 E Hwy 372, Pahrump , Nevada 89048",Nevada,Pahrump,900 E Hwy 372,89048,-115.99790,36.205326,May to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Honey, Pet food, Soap/body care products"
farmers market,"Jan 19th, 2022",default-farmersmarket-4-3.jpg,301633,Fernley Poolside Farmers Market,,Sara Thomas,Fernleypoolsidefarmersmarket@gmail.com,7756226003,,@fernleypoolsidefarmersmarket,,,,,,"300 Cottonwood Lane, Fernley, Nevada 89408",Nevada,Fernley,300 Cottonwood Lane,89408,-119.24733,39.594402,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Jan 20th, 2021",default-farmersmarket-4-3.jpg,301336,Carson Farmers Market @3rd & Curry St.,,Breana Coons,Breana@carsonfarmersmarket.com,775-220-1831,https://carsonfarmersmarket.com/,Carsonfarmersmarket,3rd&curry,,,,,"3rd & Curry St. , Carson City, Nevada 89703",Nevada,Carson City,3rd & Curry St.,89703,-119.76816,39.162841,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Nursery stock, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Jul 18th, 2021",default-farmersmarket-4-3.jpg,301565,Sparks United Methodist Church Farmer's Market,,Lindsey Adams,sparksumcevents@gmail.com,775-636-0498,,www.facebook.com/sparksumcevents,,,,,,"1231 Pyramid Way , Sparks, Nevada 89431",Nevada,Sparks,1231 Pyramid Way,89431,-119.75339,39.544248,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311772,Clark County Backyard Farmer Market,,,,702-455-7340,http://accessclarkcounty.com,,,,,,,"3130 S. McLeod Drive Las Vegas, NV 89121",Nevada,LAS VEGAS,3130 MCLEOD DR,89121,-115.10978362360592,36.133521487023785,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311773,Connors Farmers' Market,,,connorsfarmersmarket@gmail.com,702-373-2542,http://www.connorsfarmersmarket.com/,https://www.facebook.com/connorsfarmersmarketTD,,,,,,"2240 Village Walk Dr., Henderson, NV, 89052",Nevada,Henderson,2240 Village Walk Dr.,89052,-115.08710467675145,36.02137065266692,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311774,Country Fresh Farmers Market,,,,702-579-9661,http://countryfreshfarmersmarket.com,,,,,,,"240 Water St. (in the Events Plaza) Henderson, NV 89015",Nevada,HENDERSON,240 WATER ST,89015,-114.98166868303974,36.03138699389906,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311775,Dayton Farmers Market,,,,775-720-2252,http://wwww.healthycomm.org,http://www.facebook.com/pages/Dayton-Farmers-Market/661868453894971?ref=hl,,,,,,"60 2nd Ave Dayton, NV 89403 Located on Hwy 50 directly in front of Community Roots Nursery on 2nd Avenue in Dayton.",Nevada,DAYTON,60 2ND AVE,89403,-119.58985590587355,39.23842369721024,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311776,Downtown3rd Farmers' Market,,,info@fifthstreetgaming.com,702-953-4353,http://downtown3rdfarmersmarket.com/,https://www.facebook.com/Downtown3rd,,,,,,"201 N. 3rd. St., Las Vegas, NV, 89101",Nevada,Las Vegas,201 N. 3rd. St.,89101,-115.14179005101707,36.17199111918546,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311777,E. Center St. Farmers Market & Street Celebration,,,,,http://www.fallonfoodhub.com/farmers-market/,,,,,,,"40 E. Center Street Fallon, NV 89406 Between S. Nevada and S. Maine Streets",Nevada,FALLON,40 E CENTER ST,89406,-118.77634753718125,39.47303621359956,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311778,Ely Farmers' Market,,,,775-283-7510,,,,,,,,"400 Ely St., Ely, NV, 89301",Nevada,Ely,400 Ely St.,89301,-114.89473597756215,39.249143232354626,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311779,Farmers' Market at Kahle Community Park,,,,775-339-1203,,,,,,,,"236 Kingsbury Grade, Stateline, NV, 89449",Nevada,Stateline,236 Kingsbury Grade,89449,-119.92771601001733,38.968080316216486,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311780,Farmers Market at The District,,,,702-373-2542,http://shopthedistrictgvr.com/,,,,,,,"2240 Village Walk Dr. Henderson, NV 89052",Nevada,HENDERSON,2240 VILLAGE WALK DR,89052,-115.08710467675145,36.02137065266692,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311781,Fernley Farmers Market,,,,775-287-2811,,http://www.facebook.com/fernleyfarmersmarket,,,,,,"465 E. Main Street - Big R parking lot Fernley, NV 89408",Nevada,FERNLEY,465 E MAIN ST,89408,-119.242348174917,39.6072484119479,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311782,Fresh52 Farmers And Artisan Market,,,,,http://www.fresh52.com,http://www.facebook.com/fresh52,,,,,,"9480 S. Eastern Ave. Las Vegas, NV 89123 Inside the Sansone Park Place Plaza in front of Twin Peaks Restaurant.",Nevada,LAS VEGAS,9480 S EASTERN AVE,89123,-115.11868199934634,36.017272484369066,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311783,fresh52 Farmers' Market,,,info@fresh52.com,702-900-2552,http://www.fresh52.com/,https://www.facebook.com/fresh52,,,,,,"302 S. Rampart St., Tivoli Village, Las Vegas, NV, 89145",Nevada,Las Vegas,302 S. Rampart St.,89145,-115.28699880943874,36.16949661190103,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311784,Gardens Park Farmers' Market,,,cme4realest@earthlink.com,,http://www.lasvegasfarmersmarket.com,,,,,,,"10407 Garden Park Dr., Las Vegas, NV, 89135",Nevada,Las Vegas,10407 Garden Park Dr.,89135,-115.32094666522389,36.1270440320537,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311785,Henderson Farmers' Market,,,enablejs@protonmail.com,702-579-9661,http://www.countryfreshfarmersmarket.com/,https://www.facebook.com/Henderson-Farmers-Market-591107304365347,,,,,,"200 S.Green Valley Pkwy., Henderson, NV, 89015",Nevada,Henderson,200 S.Green Valley Pkwy.,89015,-115.08389581293773,36.02153297990528,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311786,Lampe Park Farmers Market,,,,775-782-9828,,,,,,,,"1328 Waterloo Lane Gardnerville, NV 89410",Nevada,GARDNERVILLE,1328 WATERLOO LN,89410,-119.73582843385618,38.938616667331885,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311787,Las Vegas Farmers Market at Bruce Trent Park,,,,702-562-2676,http://www.lasvegasfarmersmarket.com,http://www.facebook.com/lasvegasfarmersmarket.com,,,,,,"1600 N. Rampart Blvd. Las Vegas, NV 89134",Nevada,LAS VEGAS,1600 N RAMPART BLVD,89128,-115.28758716941974,36.18879118990688,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311788,Las Vegas Farmers Market at Floyd Lamb Park / Tule Springs,,,,702-562-2676,http://www.lasvegasfarmersmarket.com,http://www.facebook.com/#!/LasVegasFarmersMarket,,,,,,"9200 Tule Springs Rd. Las Vegas , NV 89131",Nevada,LAS VEGAS,9200 TULE SPRINGS RD,89131,-115.2649435756572,36.325950241698116,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311789,Reno Summit Farmers' Market,,,Email not found,775-746-5024,http://www.shirleysfarmersmarkets.com/SUMMIT---TUESDAYS.html,,,,,,,"13925 S. Virginia St., Reno, NV, 89502",Nevada,Reno,13925 S. Virginia St.,89502,-119.75065153390469,39.40979574088808,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311790,Sands Farmers' Market,,,Email not found,775-746-5024,http://www.shirleysfarmersmarkets.com/SPARKS---THURSDAYS.html,,,,,,,"345 N. Arlington Ave., Sands Regency Hotel & Casino, Reno, NV, 89501",Nevada,Reno,345 N. Arlington Ave.,89501,-119.81800525428606,39.52866890602396,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311791,Sierra Chef Farmers Market @ Lampe Park,,,,775-671-2164,http://www.SierraChef.com,http://www.facebook.com/SierraChefNevada/,,,,,,"1325 Waterloo Lane Gardnerville, NV 89410 Sierra Chef 2016 Farm to Fork Farmers Market will be every Wednesday from 9:00am to 1:00pm at Lampe Park in Gardnerville, Nevada running from May 25th - Septe",Nevada,GARDNERVILLE,1325 WATERLOO LN,89410,-119.73834699750134,38.93664037105963,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311792,Sparks Tuesday Morning Market,,,ek-myers@hotmail.com,775-626-7765,,,,,,,,"1231 Pyramid Way, Sparks, NV, 89431",Nevada,Sparks,1231 Pyramid Way,89431,-119.752667254177,39.54481402907326,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311793,The Fernley Farmers' Market,,,Lisabrntbnc@aol.com,775-287-2811,,,,,,,,"465 E. Main St., Fernley, NV, 89408",Nevada,Fernley,465 E. Main St.,89408,-119.242348174917,39.6072484119479,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311794,The Green Chefs Farmers' Market,,,,,http://www.thegreenchefs.com/,,,,,,,"333 S. Valley View Blvd., Las Vegas, NV, 89107",Nevada,Las Vegas,333 S. Valley View Blvd.,89107,-115.19257105522088,36.16873748757989,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311795,Yerington Farmers' Market,,,yeringtonfarmersmarket@gmail.com,775-463-1783,yeringtonarts.org/yfm2015,www.facebook.com/YeringtonFarmersMarke,,,,,,"120 N. California St., Yerington, NV, 89447",Nevada,Yerington,120 N. California St.,89447,-119.16017377399064,38.98808353520913,,
on-farm market,"Aug 3rd, 2016",default-onfarmmarket-4-3.jpg,701240,Silver Springs Custom Gardens On-Farm Green-Market,,Ray and Virginia Johnson,customgardens@att.net,775-577-2069,,https://www.facebook.com/pages/Custom-Gardens-Organic-Farm/125190910916903,,,,,,"3701 Elm Street, Silver Springs, Nevada 89429",Nevada,Silver Springs,3701 Elm Street,89429,-119.23122,39.394724,,
on-farm market,"Jan 4th, 2015",default-onfarmmarket-4-3.jpg,701186,k-t ranch,,kalvan kaldor,k-tranch@hotmail.com,775-842-0082,k-tranch@hotmail.com,,,,,,,"2090 fox st., silver springs, Nevada 89429",Nevada,silver springs,2090 fox st.,89429,-119.21055,39.308329,,
on-farm market,"Jul 28th, 2014",default-onfarmmarket-4-3.jpg,700673,Gilcrease Orchard Foundation,,Mark Ruben,mark@thegilcreaseorchard.org,702-409-0655,www.thegilcreaseorchard.org,,,,,,,"7800 N. Tenaya Way, Las Vegas, Nevada 89131",Nevada,Las Vegas,7800 N. Tenaya Way,89131,-115.25052,36.301528,,
on-farm market,"Jul 30th, 2014",default-onfarmmarket-4-3.jpg,700608,Cowboy Trail Farm Indoor Farm Stand,,Marilyn Yamamoto,organicedibles@gmail.com,702-604-3165,www.cowboytrailfarms.com,www.facebook.com/pages/Cowboy-Trail-Farms,,,,,,"6550 Cowboy Trail, Las Vegas, Nevada 89131",Nevada,Las Vegas,6550 Cowboy Trail,89131,-115.22238,36.2807076,,
on-farm market,"Mar 24th, 2015",default-onfarmmarket-4-3.jpg,700940,Iron Mountain Nursery & Farm__On-Farm Farmers Market,,Ronald Trunk,nvus@usa.com,775-690-4245,https://www.imnandf.com,https://www.facebook.com/ironmountainnurseryandfarm,,,,,,"7575 Iron Mountain Blvd., Stagecoach, Nevada 89429",Nevada,Stagecoach,7575 Iron Mountain Blvd.,89429,-119.45120,39.3377180,,
