	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	31	999	Statewide	11	Fishing	31	1141	0500000US310250500000US310250500000US310550500000US310810500000US310810500000US31119	6.0	0.0	0.0	0.75	32.25	1.75
1	31	999	Statewide	11	Forest nurseries and gathering of forest products	31	1132	0500000US311030500000US31103	2.0	0.0	0.0	0.0	0.0	1.0
2	31	999	Statewide	11	Hunting and trapping	31	1142	0500000US310650500000US310650500000US310730500000US310730500000US311190500000US311550500000US31155	7.0	0.0	0.0	0.0	0.0	2.6
3	31	999	Statewide	11	Logging	31	1133	0500000US310230500000US310450500000US310450500000US311190500000US311750500000US31175	8.5	0.0	0.0	2.6	63.0	3.6
4	31	999	Statewide	11	Support activities for animal production	31	1152	0500000US310030500000US310110500000US310190500000US310190500000US310250500000US310290500000US310450500000US310450500000US310470500000US310470500000US310530500000US310530500000US310550500000US310550500000US310570500000US310570500000US310670500000US310670500000US310790500000US310790500000US310810500000US310810500000US310830500000US310850500000US310850500000US310870500000US310870500000US310890500000US310890500000US310970500000US310970500000US311010500000US311070500000US311070500000US311090500000US311090500000US311230500000US311250500000US311270500000US311270500000US311310500000US311350500000US311350500000US311410500000US311510500000US311530500000US311530500000US311550500000US311570500000US311590500000US31159	80.91666666666667	76.0	1760.75	150.8	7230.8	38.2
5	31	999	Statewide	11	Support activities for crop production	31	1151	0500000US310010500000US310010500000US310030500000US310030500000US310110500000US310110500000US310150500000US310170500000US310170500000US310190500000US310190500000US310210500000US310210500000US310230500000US310230500000US310250500000US310270500000US310270500000US310290500000US310290500000US310310500000US310310500000US310330500000US310330500000US310350500000US310350500000US310370500000US310390500000US310410500000US310410500000US310430500000US310430500000US310470500000US310470500000US310490500000US310490500000US310510500000US310510500000US310530500000US310530500000US310550500000US310550500000US310570500000US310570500000US310590500000US310590500000US310630500000US310630500000US310650500000US310650500000US310670500000US310670500000US310730500000US310730500000US310770500000US310790500000US310790500000US310810500000US310810500000US310830500000US310830500000US310850500000US310850500000US310890500000US310890500000US310930500000US310930500000US310970500000US310970500000US310990500000US310990500000US311010500000US311050500000US311070500000US311070500000US311090500000US311090500000US311110500000US311110500000US311210500000US311210500000US311230500000US311290500000US311290500000US311310500000US311310500000US311350500000US311350500000US311370500000US311370500000US311390500000US311390500000US311410500000US311450500000US311450500000US311510500000US311510500000US311530500000US311530500000US311550500000US311550500000US311570500000US311570500000US311590500000US311590500000US311690500000US311690500000US311750500000US311770500000US311770500000US311810500000US311810500000US311850500000US31185	275.25	421.5	25694.25	951.4	51568.4	138.4
6	31	999	Statewide	11	Support activities for forestry	31	1153	0500000US310550500000US310550500000US311350500000US311350500000US311450500000US311570500000US31157	9.0	0.0	0.0	1.2	23.6	2.4
7	31	999	Statewide	21	Metal ore mining	31	2122	0500000US310450500000US310450500000US31109	3.0	0.0	0.0	0.0	0.0	1.2
8	31	999	Statewide	21	Nonmetallic mineral mining and quarrying	31	2123	0500000US310010500000US310010500000US310030500000US310030500000US310190500000US310190500000US310250500000US310250500000US310270500000US310270500000US310310500000US310390500000US310390500000US310410500000US310410500000US310470500000US310470500000US310510500000US310510500000US310530500000US310530500000US310550500000US310550500000US310670500000US310670500000US310710500000US310710500000US310790500000US310790500000US310850500000US310850500000US310870500000US310890500000US310890500000US310930500000US310930500000US310950500000US310950500000US311050500000US311050500000US311110500000US311110500000US311190500000US311190500000US311210500000US311210500000US311330500000US311330500000US311370500000US311370500000US311390500000US311390500000US311410500000US311410500000US311450500000US311450500000US311530500000US311530500000US311550500000US311550500000US311570500000US311570500000US311610500000US311610500000US311670500000US311670500000US311710500000US311710500000US311750500000US311750500000US311770500000US311770500000US311810500000US31181	130.5	434.0	32827.25	789.0	43809.8	64.4
9	31	999	Statewide	21	Oil and gas extraction	31	2111	0500000US310190500000US310250500000US310270500000US310270500000US310290500000US310290500000US310330500000US310330500000US310450500000US310450500000US310550500000US310550500000US310830500000US310830500000US310870500000US310870500000US311050500000US311050500000US311110500000US311110500000US311450500000US311450500000US311530500000US311530500000US311570500000US31157	40.0	35.75	3514.0	97.4	4935.2	21.0
10	31	999	Statewide	21	Support activities for mining	31	2131	0500000US310130500000US310190500000US310190500000US310270500000US310310500000US310330500000US310330500000US310530500000US310530500000US310550500000US310810500000US310870500000US310870500000US310890500000US310890500000US310910500000US311050500000US311050500000US311110500000US311130500000US311190500000US311190500000US311230500000US311230500000US311370500000US311450500000US311450500000US311470500000US311470500000US311550500000US311570500000US31157	75.5	128.5	10076.0	70.8	9477.6	37.0
11	31	999	Statewide	22	Electric power generation, transmission and distribution	31	2211	0500000US310010500000US310030500000US310110500000US310110500000US310130500000US310130500000US310330500000US310330500000US310410500000US310410500000US310430500000US310550500000US310550500000US310750500000US310750500000US310890500000US310890500000US310950500000US311010500000US311010500000US311090500000US311090500000US311270500000US311270500000US311350500000US311350500000US311410500000US311410500000US311530500000US311570500000US311570500000US311650500000US311650500000US31177	50.75	0.0	0.0	257.6	26812.2	25.2
