,fips,relevant_naics,YEAR,estab,emp,payann
0,24,11,2017,198,1054,41376
2,24,21,2017,40,669,40427
4,24,22,2017,147,2463,265392
6,24,23,2017,14185,151793,9496648
8,24,42,2017,5318,85490,5972795
10,24,51,2017,2488,52403,4499312
12,24,52,2017,7338,98358,9852656
14,24,53,2017,6715,46519,2879629
16,24,54,2017,20892,276105,23837202
18,24,55,2017,1312,58033,5481494
20,24,56,2017,8380,175430,7230289
22,24,61,2017,2193,82420,4106423
24,24,62,2017,16849,379784,19154184
26,24,71,2017,2166,42464,1392657
28,24,72,2017,12150,241298,4920144
30,24,81,2017,13938,115597,4615862
32,24,99,2017,116,175,6674
