,fips,relevant_naics,YEAR,estab,emp,payann
1,26,11,2018,630,4031,171055
3,26,21,2018,271,3829,322149
5,26,22,2018,369,21861,2594941
7,26,23,2018,19639,153366,10149711
9,26,42,2018,10511,178925,12393687
11,26,51,2018,4157,69094,5158854
13,26,52,2018,12692,166038,12649841
15,26,53,2018,8554,53630,2461284
17,26,54,2018,21597,278558,22766305
19,26,55,2018,1534,124497,13887352
21,26,56,2018,11234,226200,8802351
23,26,61,2018,2385,70523,2107109
25,26,62,2018,27197,630155,30729106
27,26,71,2018,3451,52041,1793256
29,26,72,2018,20760,401941,7205546
31,26,81,2018,23165,162099,4977942
33,26,99,2018,464,573,9515
