Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
27948,00,433,1,114087,2
27948,00,262,210,0,2
27948,00,77,220,0,2
27948,00,45,230,0,2
27948,00,35,241,0,2
27948,00,11,242,0,2
27948,00,3,251,0,2
27948,11,3,1,0,2
27948,11,3,210,0,2
27948,23,81,1,0,2
27948,23,53,210,0,2
27948,23,19,220,0,2
27948,23,5,230,0,2
27948,23,4,241,0,2
27948,31-33,9,1,0,2
27948,31-33,8,210,0,2
27948,42,8,1,0,2
27948,42,7,210,0,2
27948,44-45,55,1,0,2
27948,44-45,24,210,0,2
27948,44-45,16,220,0,2
27948,44-45,6,230,0,2
27948,44-45,3,241,0,2
27948,44-45,4,242,0,2
27948,48-49,7,1,0,2
27948,48-49,7,210,0,2
27948,51,7,1,0,2
27948,51,3,210,0,2
27948,51,3,220,0,2
27948,52,21,1,0,2
27948,52,13,210,0,2
27948,52,5,220,0,2
27948,52,3,230,0,2
27948,53,24,210,0,2
27948,53,29,1,0,2
27948,53,3,220,0,2
27948,54,36,1,0,2
27948,54,30,210,0,2
27948,54,4,220,0,2
27948,56,33,1,0,2
27948,56,23,210,0,2
27948,56,7,220,0,2
27948,61,4,1,0,2
27948,61,4,210,0,2
27948,62,13,1,0,2
27948,62,10,210,0,2
27948,71,16,1,0,2
27948,71,14,210,0,2
27948,72,80,1,0,2
27948,72,20,210,0,2
27948,72,9,220,0,2
27948,72,23,230,0,2
27948,72,22,241,0,2
27948,72,6,242,0,2
27948,81,29,1,0,2
27948,81,18,210,0,2
27948,81,6,220,0,2
27948,81,4,230,0,2
