,fips,relevant_naics,YEAR,estab,emp,payann
1,18,1133,2018,41,120,3705
3,18,1152,2018,47,116,2434
5,18,1151,2018,35,282,16051
7,18,2121,2018,3,784,77831
9,18,2123,2018,121,2002,115905
11,18,2111,2018,17,63,4449
13,18,2131,2018,19,129,8641
15,18,2211,2018,259,10849,1126456
17,18,2212,2018,57,1413,132852
19,18,2213,2018,82,572,33735
21,18,2382,2018,3396,44341,2735593
23,18,2383,2018,1902,13939,644543
25,18,2381,2018,2043,16781,871495
27,18,2373,2018,126,4480,453184
29,18,2372,2018,34,446,19526
31,18,2362,2018,784,15592,998333
33,18,2379,2018,53,360,19652
35,18,2389,2018,1538,15286,1013745
37,18,2361,2018,3163,13138,606741
39,18,2371,2018,338,10654,772852
41,18,3111,2018,15,479,30842
43,18,3116,2018,31,2865,101754
45,18,3118,2018,127,5383,220420
47,18,3121,2018,120,3688,173466
49,18,3152,2018,12,347,12325
51,18,3115,2018,6,1891,98393
54,18,3112,2018,8,1014,116383
56,18,3119,2018,22,518,30396
58,18,3169,2018,10,106,3721
60,18,3149,2018,53,1148,44329
62,18,3113,2018,16,716,27799
64,18,3141,2018,18,252,7969
66,18,3251,2018,29,1361,112569
68,18,3273,2018,178,3602,218785
70,18,3271,2018,12,309,19502
72,18,3222,2018,86,6564,351167
74,18,3272,2018,15,948,41949
76,18,3259,2018,29,3089,162560
78,18,3279,2018,61,1401,69071
80,18,3219,2018,300,10645,473020
82,18,3255,2018,23,1157,71895
84,18,3253,2018,4,71,1862
86,18,3241,2018,27,2513,290624
88,18,3254,2018,27,7579,690586
90,18,3261,2018,362,32268,1461709
92,18,3231,2018,481,13735,613440
94,18,3252,2018,21,979,57479
96,18,3262,2018,42,3754,206507
98,18,3211,2018,46,624,20748
100,18,3256,2018,23,622,34953
102,18,3212,2018,36,2441,108686
104,18,3364,2018,9,4888,497924
106,18,3331,2018,32,1789,100222
108,18,3313,2018,21,1756,97636
110,18,3323,2018,305,10137,571420
113,18,3324,2018,19,930,46330
115,18,3328,2018,200,7441,383800
117,18,3333,2018,9,232,13212
119,18,3342,2018,3,37,2413
121,18,3322,2018,8,132,7543
123,18,3351,2018,7,132,7021
125,18,3353,2018,32,1185,67884
127,18,3336,2018,30,6791,586798
129,18,3321,2018,68,4437,218809
131,18,3315,2018,28,2868,151043
133,18,3325,2018,6,1624,79333
135,18,3371,2018,277,13505,517528
137,18,3332,2018,53,1434,81991
139,18,3311,2018,14,14540,1468636
141,18,3327,2018,714,14568,708694
143,18,3391,2018,193,14813,805821
145,18,3335,2018,237,4702,263237
147,18,3362,2018,196,52927,2702175
149,18,3361,2018,10,5513,387948
151,18,3363,2018,227,49893,2855040
153,18,3345,2018,63,3447,314637
155,18,3314,2018,7,646,34699
157,18,3372,2018,84,5399,230827
159,18,3359,2018,24,1407,63840
161,18,3329,2018,146,8503,446535
163,18,3379,2018,9,234,9031
165,18,3339,2018,122,6155,368275
167,18,3399,2018,285,7999,363288
169,18,3369,2018,21,466,23587
171,18,3344,2018,26,661,31004
173,18,3366,2018,12,2292,134000
175,18,3326,2018,11,631,29897
177,18,3312,2018,14,1990,110821
179,18,3334,2018,27,2146,143538
181,18,4243,2018,47,620,33100
183,18,4248,2018,24,1489,95913
185,18,4246,2018,239,3280,235929
187,18,4242,2018,82,5358,601132
189,18,4245,2018,145,1613,108354
191,18,4232,2018,144,2754,178211
193,18,4244,2018,362,11753,640336
195,18,4237,2018,397,5894,357159
197,18,4236,2018,435,8426,578174
199,18,4233,2018,272,4117,209652
201,18,4238,2018,1260,17888,1196418
203,18,4235,2018,187,4326,273618
205,18,4239,2018,426,6478,339581
207,18,4249,2018,565,6957,343901
209,18,4231,2018,546,12011,564780
211,18,4241,2018,97,1201,72566
213,18,4247,2018,80,1119,78075
215,18,4234,2018,555,10018,826086
217,18,4251,2018,765,4948,269219
219,18,4411,2018,1230,28810,1395103
221,18,4413,2018,1226,12210,368351
223,18,4453,2018,789,4433,82011
225,18,4441,2018,1236,28358,842659
227,18,4481,2018,1464,19066,279767
229,18,4431,2018,514,5533,147537
231,18,4421,2018,414,3769,133612
233,18,4471,2018,2736,23643,431584
235,18,4451,2018,1140,38686,816635
237,18,4461,2018,1613,20173,694008
239,18,4422,2018,467,4122,114815
241,18,4483,2018,296,2058,68949
243,18,4442,2018,497,4457,131301
245,18,4412,2018,272,2867,124175
247,18,4482,2018,393,3640,53720
249,18,4452,2018,290,2148,35241
251,18,4512,2018,119,1365,21931
253,18,4522,2018,90,8354,132761
255,18,4543,2018,626,3473,141530
257,18,4541,2018,572,18166,704878
259,18,4531,2018,231,1272,21113
261,18,4523,2018,1229,57410,1399476
263,18,4532,2018,367,3045,49866
265,18,4539,2018,991,6468,154697
267,18,4511,2018,714,8475,155915
269,18,4533,2018,499,6648,94247
271,18,4542,2018,62,1066,36187
273,18,4855,2018,5,269,8343
275,18,4885,2018,255,5532,286381
277,18,4841,2018,2386,40919,2051811
280,18,4812,2018,20,315,21964
282,18,4869,2018,5,57,5898
284,18,4889,2018,4,84,1662
286,18,4859,2018,35,511,14186
288,18,4861,2018,9,117,14339
290,18,4862,2018,4,71,5569
292,18,4871,2018,5,29,578
294,18,4811,2018,18,2415,126425
296,18,4854,2018,62,561,10112
298,18,4842,2018,1344,15505,795410
300,18,4881,2018,73,2120,101316
