,fips,relevant_naics,YEAR,estab,emp,payann
0,18,11,2017,241,791,34223
2,18,21,2017,211,2591,124504
4,18,22,2017,598,6898,643285
6,18,23,2017,13450,131827,7869774
8,18,42,2017,7473,119317,7332088
10,18,51,2017,2372,45296,2864018
12,18,52,2017,9366,99170,6785877
14,18,53,2017,6592,34037,1528672
16,18,54,2017,12986,114605,7345918
18,18,55,2017,867,40405,3449079
20,18,56,2017,7442,146338,4637160
22,18,61,2017,1579,56412,1719751
24,18,62,2017,16952,431506,20135957
26,18,71,2017,2307,34675,1053132
28,18,72,2017,13656,281517,4353899
30,18,81,2017,16497,127542,3614502
32,18,99,2017,47,67,1569
