fips,Naics,Establishments,Employees,Payroll
06,11,1995,29120,1349082
06,21,652,18057,1766444
06,22,1261,56592,7809098
06,23,79551,837513,59893750
06,42,57394,827603,73707216
06,51,27180,697292,126758895
06,52,51070,626332,80963619
06,53,59837,312264,21023297
06,54,132596,1270184,142201758
06,55,5123,356377,53561569
06,56,46291,1707235,86588301
06,61,15401,445238,20097819
06,62,117299,2100768,133959545
06,71,29810,370237,20730983
06,72,92203,1801216,44812875
06,81,77466,611550,22903048
06,99,1369,2303,88887
