Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
10924,00,483,1,241524,2
10924,00,264,210,0,2
10924,00,96,220,0,2
10924,00,63,230,0,2
10924,00,41,241,0,2
10924,00,13,242,0,2
10924,00,6,251,0,2
10924,11,5,1,0,2
10924,11,3,220,0,2
10924,23,52,1,0,2
10924,23,44,210,0,2
10924,23,4,220,0,2
10924,31-33,12,1,0,2
10924,31-33,3,210,0,2
10924,31-33,5,220,0,2
10924,31-33,3,242,0,2
10924,42,25,1,0,2
10924,42,9,210,0,2
10924,42,6,220,0,2
10924,42,5,241,0,2
10924,44-45,39,1,0,2
10924,44-45,20,210,0,2
10924,44-45,5,220,0,2
10924,44-45,7,230,0,2
10924,44-45,5,241,0,2
10924,48-49,7,1,0,2
10924,48-49,3,210,0,2
10924,52,37,1,0,2
10924,52,25,210,0,2
10924,52,7,220,0,2
10924,52,5,230,0,2
10924,53,14,1,0,2
10924,53,13,210,0,2
10924,54,89,1,0,2
10924,54,61,210,0,2
10924,54,17,220,0,2
10924,54,6,230,0,2
10924,54,4,241,0,2
10924,56,29,1,0,2
10924,56,13,210,0,2
10924,56,5,220,0,2
10924,56,4,230,0,2
10924,56,4,241,0,2
10924,61,12,1,0,2
10924,61,4,210,0,2
10924,61,5,230,0,2
10924,62,76,1,0,2
10924,62,30,210,0,2
10924,62,19,220,0,2
10924,62,12,230,0,2
10924,62,11,241,0,2
10924,71,10,1,0,2
10924,71,6,210,0,2
10924,71,3,230,0,2
10924,72,37,1,0,2
10924,72,9,210,0,2
10924,72,10,220,0,2
10924,72,11,230,0,2
10924,72,6,241,0,2
10924,81,34,1,0,2
10924,81,22,210,0,2
10924,81,8,220,0,2
