Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
27549,31-33,16,1,0,2
27549,31-33,8,210,0,2
27549,31-33,3,241,0,2
27549,31-33,3,242,0,2
27549,42,11,1,0,2
27549,42,5,210,0,2
27549,44-45,64,1,0,2
27549,44-45,26,210,0,2
27549,44-45,21,220,0,2
27549,44-45,11,230,0,2
27549,44-45,4,241,0,2
27549,48-49,11,1,0,2
27549,48-49,6,210,0,2
27549,51,4,1,0,2
27549,52,20,1,0,2
27549,52,11,210,0,2
27549,52,6,220,0,2
27549,53,15,1,0,2
27549,53,15,210,0,2
27549,54,34,1,0,2
27549,54,29,210,0,2
27549,54,4,220,0,2
27549,56,24,1,0,2
27549,56,16,210,0,2
27549,56,3,220,0,2
27549,56,5,230,0,2
27549,61,8,1,0,2
27549,61,5,210,0,2
27549,62,53,1,0,2
27549,62,24,210,0,2
27549,62,3,242,0,2
27549,62,11,220,0,2
27549,62,12,230,0,2
27549,62,3,241,0,2
27549,71,3,1,0,2
27549,71,3,210,0,2
27549,72,32,1,0,2
27549,72,5,210,0,2
27549,72,5,220,0,2
27549,72,11,230,0,2
27549,72,10,241,0,2
27549,81,54,1,0,2
27549,81,33,210,0,2
27549,81,14,220,0,2
27549,81,7,230,0,2
27549,00,424,1,102907,2
27549,00,244,210,0,2
27549,00,81,220,0,2
27549,00,61,230,0,2
27549,00,27,241,0,2
27549,00,8,242,0,2
27549,11,3,1,0,2
27549,23,70,1,0,2
27549,23,53,210,0,2
27549,23,10,220,0,2
27549,23,5,230,0,2
