Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,,default-farmersmarket-4-3.jpg,307414,Baxter Market,,,info@brainerdfarmersmarket.com,320-232-3478,http://www.brainerdfarmersmarket.com/,,,,,,,"14091 Baxter Dr, Baxter, MN 56425",Minnesota,Baxter,14091 Baxter Dr,56425,-94.2273891,46.3558668,,
farmers market,,default-farmersmarket-4-3.jpg,307415,Brimson Farmers' Market,,Jolyeen Detlinson,,218-341-7694,,,,,,,,"1898 Hwy 44, Brimson, MN 55602",Minnesota,Brimson,1898 Hwy 44,55602,-91.8445281,47.2563056,,
farmers market,"Apr 19th, 2022",farmersmarket_301713_14626_20230517161628.png,301713,Audubon Farmers Market,Audubon Farmers Market is a small community market that features local produce and hand-made food and artisan craft products.  Our market features local musicians and food trucks.  June-September; Thursdays 4-7 pm.,Michelle Spangler,farmersmarket@audubonneighborhood.org,720.212.9549,https://sites.google.com/audubonneighborhood.org/audubon-neighborhood/farmers-market?authuser=0,https://www.facebook.com/audubonfarmersmarket,,,,,,"2844 Johnson St NE, Minneapolis, MN, USA",Minnesota,Minneapolis,2844 Johnson Street Northeast,55418,-93.23743809999999,45.0199925,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Fresh/dried herbs, Honey, Maple products, Mushrooms, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Apr 30th, 2020",default-farmersmarket-4-3.jpg,301089,Lakes Area Growers Market,,Ruth Jansen,rjansen@brainerd.net,2188293241,www.brainerdfarmersmarket.com,Lakes Area Growers Market,,,,,,"7915 MN-210 , Baxter , Minnesota 56425",Minnesota,Baxter,7915 MN-210,56425,-94.235284,46.352551,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Maple products, Nursery stock, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Feb 22nd, 2023",default-farmersmarket-4-3.jpg,307414,Baxter Market,,,info@brainerdfarmersmarket.com,320-232-3478,http://www.brainerdfarmersmarket.com/,,,,,,,"14091 Baxter Dr, Baxter, MN 56425",Minnesota,Baxter,14091 Baxter Dr,56425,-94.2273891,46.3558668,,
farmers market,"Feb 22nd, 2023",default-farmersmarket-4-3.jpg,307415,Brimson Farmers' Market,,Jolyeen Detlinson,,218-341-7694,,,,,,,,"1898 Hwy 44, Brimson, MN 55602",Minnesota,Brimson,1898 Hwy 44,55602,-91.8445281,47.2563056,,
farmers market,"Feb 22nd, 2023",default-farmersmarket-4-3.jpg,307420,Cloquet Farmers' Market,,Gail Olson,contact@carltoncountyfarmersmarket.com,218-879-4142,,,,,,,,"904 MN-33, Cloquet, MN 55720",Minnesota,Cloquet,904 MN-33,55720,-92.4573496,46.7103966,,
farmers market,"Feb 22nd, 2023",default-farmersmarket-4-3.jpg,307421,Clover Valley Farmers' Market,,,,,,,,,,,,"6092 Homestead Rd, Duluth, MN 55804",Minnesota,Duluth,6092 Homestead Rd,55804,-91.8466841,46.952342,,
farmers market,"Feb 22nd, 2023",default-farmersmarket-4-3.jpg,307422,Cook Area Farmers' Market,,George Pliml,cookareafarmersmarket@yahoo.com,218-410-1248,,,,,,,,"127 S River St, Cook, MN 55723",Minnesota,Cook,127 S River St,55723,-92.6893297,47.8515249,,
farmers market,"Feb 22nd, 2023",default-farmersmarket-4-3.jpg,307423,Cook County Farmers' Market,,,ccfarmandcraft@gmail.com,,,,,,,,,"10 Broadway Ave, Grand Marais, MN 55604",Minnesota,Grand Marais,10 Broadway Ave,55604,-90.3327636,47.7498294,,
farmers market,"Feb 22nd, 2023",default-farmersmarket-4-3.jpg,307425,Duluth Downtown Farmers' Market,,,duluthmnfarmersmarket@gmail.com,218-241-1847,https://www.duluthfarmersmarket.com/,,,,,,,"1324 E 3rd St, Duluth, MN 55805",Minnesota,East Hillside,1324 E 3rd St,55805,-92.0839292,46.801893,,
