Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Apr 14th, 2022",farmersmarket_301667_11089_20220414135348.png,301667,Galena KS Farmer's Market,,Kevin and Melissa Karsten,galenaksmarket@gmail.com,620-762-1359,,https://www.facebook.com/GalenaKSFarmersMarket,,,,,,"210 W 7th St, Galena, Kansas 66739",Kansas,Galena,210 W 7th St,66739,-94.640914,37.074792,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Eggs, Fresh/dried herbs, Honey, Nursery stock, Soap/body care products"
farmers market,"Apr 4th, 2020",default-farmersmarket-4-3.jpg,301071,Perry Lecompton Farmers Market,,Eric Youngquist,hallowacres@embarqmail.com,785-813-6461,www.perrylecomptonfarmersmarket.com,@perrylecomptonfarmersmarket,,,,,,"2115 Ferguson Rd., Perry, Kansas 66073",Kansas,Perry,2115 Ferguson Rd.,66073,-95.392324,39.081430,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Cut flowers, Eggs, Fresh/dried herbs, Honey, Pet food, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Apr 7th, 2021",default-farmersmarket-4-3.jpg,301487,Clay Center Farmers Market,,Linda Sleichter,lindasleichter@yahoo.com,785-630-0673,,Clay Center Farmers Market,,,,,,"720 5th Street, Clay Center, Kansas 67432",Kansas,Clay Center,720 5th Street,67432,-97.126471,39.376936,April to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Pet food, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Aug 12th, 2020",default-farmersmarket-4-3.jpg,301222,Delano Neighborhood Market,,Natalie Greenlee,delanoneighborhoodmarket@gmail.com,3168410003,,facebook.com/delanoneighborhoodmarket,,,,,,"1709 W Douglas , Wichita, Kansas 67213",Kansas,Wichita,1709 W Douglas,67213,-97.360349,37.683757,August to September,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Eggs, Honey, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Dec 9th, 2021",default-farmersmarket-4-3.jpg,301615,Pittsburg Area Farmers' Market,,Josie Smith,josie.smith@pittks.org,6202318310,pittsburgfarmersmarket.org,Pittsburg Farmers' Market,,,,,,"119 E. 11St., Pittsburg, Kansas 66762",Kansas,Pittsburg,119 E. 11St.,66762,-94.703397,37.418249,April to October,"Fresh fruits, Fresh vegetables, Baked goods, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Prepared foods, Red/other non-poultry meat and products"
farmers market,"Jan 14th, 2021",default-farmersmarket-4-3.jpg,301078,Allen County Farmers' Market,,Robin Schallie,rschallie.acfarmersmarket@gmail.com,6203652172,www.acfarmersmarket.com,Allen County Farmers' Market,,,,,,"807  N. State, Iola, Kansas 66749",Kansas,Iola,807  N. State,66749,-95.400669,37.927427,April to October,"Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 25th, 2021",default-farmersmarket-4-3.jpg,300746,Columbus KS Farmers Market,,Bobbi Williams,madfarmnow@gmail.com,620-674-1761,,Facebook: columbus ks farmers' market,,,,,,"202 N. East Avenue, Columbus, Kansas 66725",Kansas,Columbus,202 N. East Avenue,66725,-94.831459,37.171861,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 26th, 2021",default-farmersmarket-4-3.jpg,300376,Belleville Farmer's Market,,David Pachta,bellevilleccms@gmail.com,785-527-5524,bellevilleks.org,https://www.facebook.com/BellevilleKSFarmersMarket,,,,,,"1815 M St. , Belleville , Kansas 66935",Kansas,Belleville,1815 M St.,66935,-97.630924,39.822988,May to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Fresh/dried herbs, Honey, Maple products, Soap/body care products"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,301411,Lawrence Farmers' Market - Saturday Downtown Market,,Sophia Tate,lawrencefarmersmarket@gmail.com,7855050117,https://www.lawrencefarmersmarket.org/,https://www.facebook.com/lawrencefarmersmarket,https://twitter.com/lawrencefresh?lang=en,,,,,"824 New Hampshire Street, Lawrence, Kansas 66044",Kansas,Lawrence,824 New Hampshire Street,66044,-95.234480,38.968590,April to November,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Mushrooms, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Jan 27th, 2021",default-farmersmarket-4-3.jpg,301412,Lawrence Farmers' Market - Tuesday Market,,Sophia Tate,lawrencefarmersmarket@gmail.com,7855050117,https://www.lawrencefarmersmarket.org/,https://www.facebook.com/lawrencefarmersmarket,https://twitter.com/lawrencefresh?lang=en,,,,,"1140 Massachusetts Street, Lawrence, Kansas 66044",Kansas,Lawrence,1140 Massachusetts Street,66044,-95.235986,38.963018,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Mushrooms, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Jan 4th, 2021",default-farmersmarket-4-3.jpg,300593,Gardner Farmers Market,,Doug Finnicum,finnicum@gmail.com,585-747-5391,gardnerfarmersmarket@gmail.com,Gardner Farmers Market,,,,,,"136 E Washington St, Gardner , Kansas 66030",Kansas,Gardner,136 E Washington St,66030,-94.925777,38.812999,May to September,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Nuts, Pet food, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 5th, 2021",default-farmersmarket-4-3.jpg,300126,Cottin's Hardware Farmers Market,,Linda Cottin,hardware@sunflower.com,785-843-2981,www.cottinshardware.com/farmersmarket/,https://www.facebook.com/pages/Cottins-Hardware-Farmers-Market/130797680335852,@cottins,,,,,"1832 Massachusetts Street, Lawrence, Kansas 66044",Kansas,Lawrence,1832 Massachusetts Street,66044,-95.235146,38.950747,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Eggs, Fresh/dried herbs, Grains/flour, Honey, Mushrooms, Nuts, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310301,Ark City Farmer and Art Market,,,cowleyfarmersmarketassociation@gmail.com,321-720-0875,,https://www.facebook.com/ArkansasCityFarmAndArtMarket,,,,,,"701 N Summit St, Arkansas city, KS 67005",Kansas,Arkansas city,701 N Summit St,67005,-97.03904250978441,37.069572330358476,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310302,Arlington Farm and Art Market,,,kelsidepew@hotmail.com,620-664-8140,,https://www.facebook.com/ArlingtonFarmandArtMarket/,,,,,,"304 W Main, Arlington, KS 67514",Kansas,Arlington,304 W Main,67514,-98.17873931674514,37.896495155596455,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310303,Atchison Farmers' Market,,,debbiemarkgenova@yahoo.com,,http://atchisonfarmers.market,https://www.facebook.com/AtchisonFarmersMarket/,,,,,,"400-600 Main Street, Atchison, KS 66002",Kansas,Atchison,400-600 Main Street,66002,-95.11901668242878,39.560775528000796,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310304,Atwood Farmers Market,,,,785-626-9630,,,,,,,,"111 South 4th Street 111 South 4th Street Atwood, KS 67730",Kansas,ATWOOD,111 S 4TH ST,67730,-101.0421526033838,39.80710280080265,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310305,Augusta Farmers' Market,,,toddgriggs@att.net,316-651-3864,,,,,,,,"640 N. Osage St., East side of the senior center, Augusta, KS, 67010",Kansas,Augusta,640 N. Osage St,67010,-96.97650667751859,37.6780802393021,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310306,Basehor Farmer & Craft Market,,,Grammytammyscreations@yahoo.com,605-310-4777,,https://www.facebook.com/Basehor-Farmer-Craft-Market-100934928429803/,,,,,,"2705 155th St, Basehor, KS 66007",Kansas,Basehor,2705 155th St,66007,-94.93843747050455,39.138188462018256,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310307,Border Queen Farm & Art Market,,,dylanbristor@gmail.com,620-705-1675,,https://www.facebook.com/BQFarmersMarket,,,,,,"102 S. Main, Caldwell , KS 67152",Kansas,Caldwell,102 S. Main,67152,-97.60685819722598,37.03130289707278,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310308,Breadbasket Farmers Market,,,breadbasketfarmersmarket@gmail.com,,http://breadbasketfarmersmarket.com,https://www.facebook.com/Breadbasket-Farmers-Market-111941761398858,,,,,,"1901 SW Wanamaker Rd, Topeka, KS 66614",Kansas,Topeka,1901 SW Wanamaker Rd,66614,-95.76210360100912,39.03255349742151,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310309,Buhler Farmers' Market,,,,,,,,,,,,"214 Main St Buhler, KS 67522",Kansas,BUHLER,214 S MAIN ST,67522,-97.7705973706945,38.13439711269424,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310310,Burlingame Farmers' Market,,,timshep089@yahoo.com,785-422-1689,,,,,,,,"115 East Santa Fe, Burlingame, KS 66413",Kansas,Burlingame,115 East Santa Fe,66413,-95.83402969122567,38.753676033975914,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310311,Burlington Farmers' Market,,,executivedirector@coffeycountychamber.com,620-364-2002,,,,,,,,"4th St. & Neosho, Parking lot N. of Red Caboose, Burlington, KS, 66839",Kansas,Burlington,4th St. & Neosho,66839,-95.7439899611026,38.26194999658594,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310312,Capitol Midweek Farmers' Market,,,,785-296-8060,http://www.kdheks.gov/bhp/farmers_market/,,,,,,,"10th Ave. & Jackson, south side of the Capitol, Topeka, KS, 66618",Kansas,Topeka,10th Ave. & Jackson,66618,-95.78512590531223,39.05124058437814,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310313,Cawker City Farmers' Market,,,bkschreuder@nckcn.com,,http://www.cawkercitykansas.com/,https://www.facebook.com/cawkercitycommunityclub/,,,,,,"Lake Drive and Highway 24, Cawker City, KS 67430",Kansas,Cawker City,Lake Drive and Highway 24,67430,-98.43306995855322,39.509440003665844,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310314,Chanute Farmers Market,,,,620-473-3520,,,,,,,,"2600 South Santa Fe Chanute, KS 66720",Kansas,CHANUTE,2600 S SANTA FE AVE,66720,-95.45262035745864,37.653313537744225,,
