Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Apr 18th, 2022",farmersmarket_301567_11030_20220418214543.png,301567,Decorah Farmers Market,,Kristin Eggen,decorahmarket@gmail.com,608-306-1246,decorahfarmersmarket.com,https://www.facebook.com/decorahfarmersmarket/,,,,,,"Heivly Street, Decorah, Iowa 52101",Iowa,Decorah,Heivly Street,52101,-91.78475,43.301618,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Dry beans, Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nursery stock, Prepared foods, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Aug 12th, 2022",farmersmarket_301674_45_20220328131932.png,301674,Charles City Farmers Market,,Mark Wicks,info@charlescitychamber.com,(641) 228-4234,www.charlescitychamber.com,https://www.facebook.com/charlescityFM,,,,,,"300 N Main St, Charles City, IA, USA",Iowa,Charles City,300 North Main Street,50616,-92.6776165,43.068022,05/07/2022 to 10/15/2022,
farmers market,"Aug 12th, 2022",farmersmarket_301676_45_20220328134325.png,301676,Clear Lake Farmers Market,,Erin McCord,clfarmersmarket@gmail.com,(641) 590-6506,www.clearlakefarmersmarket.com,https://www.facebook.com/clearlakefarmersmarket/,,https://www.instagram.com/clfarmersmarket/,,,,"460 North Shore Drive, Clear Lake, IA, USA",Iowa,Clear Lake,460 North Shore Drive,50428,-93.3896833,43.1398644,05/21/2022 to 10/15/2022,
farmers market,"Aug 12th, 2022",farmersmarket_301678_45_20220328140329.png,301678,Hampton Community Farmers Market,,Karen Koenig,,(641) 456-4811,,https://www.facebook.com/HamptonFarmersMarket,,,,,,"225 Central Avenue West, Hampton, IA, USA",Iowa,Hampton,225 Central Avenue West,50441,-93.210793,42.7419894,05/16/2022 to 10/16/2022,
farmers market,"Aug 12th, 2022",farmersmarket_301681_45_20220328143934.png,301681,Mason City Farmers Market,,Erin McCord,masoncityiafarmersmarket@gmail.com,(641) 590-6506,www.masoncityfarmersmarket.com,https://www.facebook.com/masoncityfarmersmarket/,,https://www.instagram.com/masoncityfarmersmarket/,,,,"1st St NW & North Federal Avenue, Mason City, IA, USA",Iowa,Mason City,1st Street Northwest & North Federal Avenue,50401,-93.20107589999999,43.1527006,06/04/2022 to 10/15/2022,
farmers market,"Aug 9th, 2020",default-farmersmarket-4-3.jpg,300439,iowa falls farmers' market,,Danny Blair,dannyblair@windstream.net,5158515356,,,,,,,,"Corner of Rocksylvania Ave. anb Stevens St., Iowa Falls, Iowa 50126",Iowa,Iowa Falls,Corner of Rocksylvania Ave. anb Stevens St.,50126,-93.264356,42.521222,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Soap/body care products"
farmers market,"Aug 9th, 2020",default-farmersmarket-4-3.jpg,300441,Eldora Farmers Market,,Danny Blair,dannyblair@windstream.net,5158515356,,,,,,,,"Corner of Edgington Ave. and 14th Street, Eldora, Iowa 50627",Iowa,Eldora,Corner of Edgington Ave. and 14th Street,50627,-93.100656,42.360510,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Fresh/dried herbs"
farmers market,"Feb 12th, 2021",default-farmersmarket-4-3.jpg,301435,Freight House Farmers' Market,,Lorrie Beaman,director@freighthousefarmersmarket.com,5633226009,www.freighthousefarmersmarket.com,www.fb.com/freighthousefarmersmarket,,,,https://www.youtube.com/channel/UCAhsofrLDEQDLA6xY7l9Ujw,,"421 West River Drive #32, Davenport, Iowa 52801",Iowa,Davenport,421 West River Drive #32,52801,-90.582083,41.519748,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Feb 16th, 2021",default-farmersmarket-4-3.jpg,300561,Guttenberg Farmers Market,,Brandie Tomkins,guttenberg@alpinecom.net,5632522323,http://www.guttenbergiowa.net/farmers-market.html,https://www.facebook.com/GuttenbergFarmersMarket/,,,,,,"400 Block of South River Park Drive, Guttenberg, Iowa 52052",Iowa,Guttenberg,400 South River Park Drive,52052,-91.095446,42.782433,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Maple products, Mushrooms, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Feb 21st, 2022",default-farmersmarket-4-3.jpg,301663,Marion Farmers Market,,Tracey Teel,tteel@cityofmarion.org,319-447-3590,https://www.cityofmarion.org/recreation/parks-recreation/parks/farmers-market,,,,,,,"2200 31st St, Marion, Iowa 52302",Iowa,Marion,2200 31st St,52302,-91.580645,42.044309,,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Fresh/dried herbs, Honey, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Jan 25th, 2021",default-farmersmarket-4-3.jpg,300031,Shelby County Farmers Market,,Elaine Baughman,rbaughman@fmctc.com,712-766-3219,,https://www.facebook.com/pages/Shelby-County-Farmers-Market/,,,,,,"Hwys 44 and 59, Harlan, Iowa 51537",Iowa,Harlan,Hwys 44 and 59,51537,-95.338882,41.645926,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Eggs, Fresh/dried herbs, Honey, Nursery stock"
farmers market,"Jan 28th, 2021",default-farmersmarket-4-3.jpg,300043,Red Oak Farmers Market,,Steven Turman,sturman@visibleedge.com,712-623-8919,redoakfarmersmarket.com,facebook.com@redoakfarmersmarket,,,,,,"307 East Reed Street, Red Oak, Iowa 51566",Iowa,Red Oak,307 East Reed Street,51566,-95.228044,41.009641,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Eggs, Fresh/dried herbs, Honey"
farmers market,"Jan 28th, 2021",default-farmersmarket-4-3.jpg,300510,Manson Farmers Market,,Mark Lynch,mjlynch@wccta.net,5155710384,,https://www.facebook.com/mansoniafarmersmarket,,,,,,"Manson , Iowa 50563",Iowa,Manson,,50563,-94.539507,42.527104,July to August,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Eggs, Honey, Wine, spirits, beer, hard cider"
farmers market,"Jan 4th, 2021",default-farmersmarket-4-3.jpg,300154,Dubuque Farmers Market,,Jo Lynn Pike,jolynn@dubuquemainstreet.org,563-588-4400,www.DubuqueFarmersMarket.org,https://www.facebook.com/dbqfarmersmarket,,,,,,"Iowa Street between 10th & 13th Streets, Dubuque, Iowa 52001",Iowa,Dubuque,Iowa Street between 10th & 13th Streets,52001,-90.667851,42.504521,May,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nursery stock, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Jan 4th, 2021",default-farmersmarket-4-3.jpg,300438,Ida Area Farmers' Market,,Becky Ricklefs,bricklefs47@gmail.com,712-364-2102,www.idafarmersmarket.com,Ida Area Farmers Market,,,,,,"2nd Street, Ida Grove, Iowa 51445",Iowa,Ida Grove,2nd Street,51445,-95.470874,42.345173,June to September,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Crafts/woodworking items, Eggs, Honey, Nuts, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Jan 5th, 2021",default-farmersmarket-4-3.jpg,300349,Ames Main Street Farmers' Market,,Lojean Petersen,amesmarket@gmail.com,515-232-2310,www.amesmainsteetfarmersmarket.com,Ames Main Street Farmers' Market,,,,,,"300 & 400 Blocks of  Main Street, Ames, IA, Iowa 50010",Iowa,"Ames, IA",300 & 400 Blocks of  Main Street,50010,-93.614943,42.025222,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Jan 6th, 2021",default-farmersmarket-4-3.jpg,300485,Davenport Farmers' Market,,Gary Weber,farmer71@aol.com,563-332-5529,mvgrowers.com,Mississippi Valley Growers farmers Market,,,,,,"North Park Mall east entrance, Davenport, Iowa 52804",Iowa,Davenport,North Park Mall east entrance,52804,-90.571154,41.562863,May,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Cut flowers, Eggs, Honey, Pet food, Prepared foods"
farmers market,"Mar 10th, 2021",default-farmersmarket-4-3.jpg,301453,Grinnell Farmers Market,,Kendra Vincent,marketing@getintogrinnell.com,641-236-6555,www.grinnellfarmersmarket.com,facebook.com/grinnellfarmersmarket,,,,,,"833 4th Ave, Grinnell, Iowa 50112",Iowa,Grinnell,833 4th Ave,50112,-92.724057,41.743189,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Honey, Mushrooms, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310148,Adel Farmers Market,,,nschenck@adeliowa.org,515-993-3916,https://discoveradel.com/2010/04/12/summer-farmers-market-comes-to-adel/,,,,,,,"611 Nile Kinnick Dr. S. Adel, IA 50003",Iowa,Adel,611 Nile Kinnick Dr. S.,50003,-94.0174216485397,41.6119285615727,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310149,Akron Farmers Market,,,,712-389-0153,,,,,,,,"Hwy. 12 and Big Sioux River Rd Akron, IA 51001",Iowa,Akron,Hwy. 12 and Big Sioux River Rd,51001,-96.56371997509325,42.82370998189958,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310150,Albion Farmers Market,,,,641-352-0727,,,,,,,,"201 S. Main St. Albion, IA 50005",Iowa,Albion,201 S. Main St.,50005,-92.99006214666498,42.11026848918053,,
farmers market,"Mar 21st, 2023",default-farmersmarket-4-3.jpg,310151,Allamakee Farmers Market,,,xallamakee@iastate.edu,563-568-6345,http://www.extension.iastate.edu/allamakee,,,,,,,"705 Allamakee Street Allamakee County Fairgrounds Waukon, IA 52172",Iowa,Waukon,705 Allamakee Street,52172,-91.47548258707803,43.27584139752018,,
