,fips,relevant_naics,YEAR,estab,emp,payann
1,48,11,2018,1022,6482,273140
3,48,21,2018,7757,181576,19796378
5,48,22,2018,1929,52529,5528019
7,48,23,2018,46937,691959,43448571
9,48,42,2018,32790,513575,37253626
11,48,51,2018,10749,263572,22094018
13,48,52,2018,40694,534669,45349189
15,48,53,2018,32644,205026,11966213
17,48,54,2018,71359,712661,61440307
19,48,55,2018,4608,312190,37090293
21,48,56,2018,28866,710151,27928897
23,48,61,2018,7362,199700,8006680
25,48,62,2018,70489,1537010,71487190
27,48,71,2018,7824,153154,4749825
29,48,72,2018,58094,1236473,22915362
31,48,81,2018,53355,462443,15340854
33,48,99,2018,723,947,27603
