,fips,relevant_naics,estab,emp,payann
1,48,1141,91,146,3458
3,48,1142,12,41,1646
5,48,1133,165,1082,49504
7,48,1152,239,1085,50437
9,48,1151,269,2866,114029
11,48,1153,27,94,4973
13,48,1131,3,7,262
15,48,2121,8,451,47320
17,48,2123,287,6537,398405
19,48,2111,2408,45922,7454752
21,48,2131,4862,125946,11670189
23,48,2211,873,32820,3795013
25,48,2212,152,8911,1020059
27,48,2213,580,4514,246948
29,48,2382,13543,187369,11109378
31,48,2383,5151,60749,2980334
33,48,2381,6463,85007,4296834
35,48,2373,645,35750,2196243
37,48,2372,555,3655,332421
39,48,2362,3534,56614,4215947
41,48,2379,238,4586,297320
43,48,2389,4769,73173,4134288
45,48,2361,9024,48818,3708398
47,48,2371,2275,128951,9785049
49,48,3111,49,1586,86064
51,48,3116,161,21694,870832
53,48,3159,15,615,22404
55,48,3118,806,18923,683833
57,48,3121,416,13338,718504
59,48,3152,138,3278,80490
61,48,3115,57,5134,305213
63,48,3132,17,481,20704
65,48,3162,16,942,26890
67,48,3114,76,4296,174111
69,48,3112,16,1167,51365
71,48,3119,208,11340,548275
73,48,3169,46,1015,30304
75,48,3149,267,3214,110352
77,48,3117,17,602,24792
79,48,3113,39,779,27341
81,48,3133,30,342,13799
83,48,3141,84,1345,43662
85,48,3251,256,25577,2923877
87,48,3273,656,17836,957074
89,48,3271,35,1596,67333
91,48,3222,184,9715,550567
93,48,3272,60,1927,104548
95,48,3274,17,362,26697
97,48,3259,149,4433,325732
99,48,3279,220,5904,308261
101,48,3219,503,17106,645704
103,48,3255,106,4685,307104
105,48,3253,18,738,81167
107,48,3241,143,20228,2314872
109,48,3254,110,6093,420819
111,48,3261,612,36610,1756999
113,48,3231,1629,20838,918798
115,48,3252,107,16143,1900407
117,48,3262,69,1664,86768
119,48,3211,72,2503,126923
121,48,3256,116,4869,281542
123,48,3212,42,2779,142697
125,48,3364,110,31668,3276868
127,48,3331,375,24577,2048155
129,48,3313,11,781,46026
131,48,3323,1088,39045,2034495
133,48,3343,6,350,34842
135,48,3324,136,7120,515260
137,48,3328,342,8022,405723
139,48,3333,89,2788,206191
141,48,3342,63,4693,464644
143,48,3341,46,3635,202186
145,48,3322,21,564,31788
147,48,3351,33,1033,69437
149,48,3353,128,5808,405918
151,48,3336,31,2637,216189
153,48,3321,90,4405,298240
155,48,3315,55,3436,174523
157,48,3325,10,255,13802
159,48,3371,493,11870,478211
161,48,3352,12,690,28983
163,48,3332,94,3962,374347
165,48,3311,17,586,31699
167,48,3327,1646,23011,1332735
169,48,3346,6,15,2330
171,48,3391,526,13426,717202
173,48,3335,201,2221,119568
175,48,3362,103,8047,351060
178,48,3363,223,14597,674029
180,48,3345,357,19773,1776086
182,48,3314,34,2752,171521
184,48,3372,156,3407,160144
186,48,3359,88,2847,184049
188,48,3329,521,22226,1605561
190,48,3379,37,1767,70919
192,48,3339,381,18300,1307004
194,48,3399,1085,16498,807139
196,48,3369,10,45,2686
198,48,3365,8,1918,138659
200,48,3344,211,20393,2303475
202,48,3366,60,1887,126819
204,48,3326,55,1754,91059
206,48,3312,41,3739,228975
208,48,3334,104,10417,504358
210,48,4243,618,7501,342916
212,48,4248,207,16676,977473
214,48,4246,1281,20004,1999571
216,48,4242,526,14035,1028872
218,48,4245,260,2663,147790
220,48,4232,911,12142,746099
222,48,4244,2301,58562,3312905
224,48,4237,1670,22726,1556858
226,48,4236,2305,49679,4974243
228,48,4233,1599,25566,1537853
230,48,4238,6211,88191,6644224
232,48,4235,1056,18393,1366843
234,48,4239,2166,24451,1428764
236,48,4249,1842,18046,916594
238,48,4231,1822,31559,1883376
240,48,4241,580,7112,419306
242,48,4247,652,18408,2287014
244,48,4234,2579,39480,3520547
246,48,4251,2799,24191,1442583
248,48,4411,3948,119934,6940521
250,48,4413,5020,48204,1500343
252,48,4453,1859,9520,224425
254,48,4441,3824,93810,2781466
256,48,4481,8003,123044,2013432
258,48,4431,2241,27505,758849
260,48,4421,1853,18462,741314
262,48,4471,11365,95266,2027255
264,48,4451,6265,219846,5487939
266,48,4461,6942,75578,2621503
268,48,4422,1782,19788,517888
270,48,4483,1409,8244,309692
272,48,4442,1207,11993,351658
274,48,4412,897,11665,560813
276,48,4482,1860,20506,334381
278,48,4452,1067,9259,220156
280,48,4512,406,4509,75991
282,48,4522,310,34882,782553
284,48,4543,1649,9718,392886
286,48,4541,2480,36888,1750634
288,48,4531,702,3466,75226
290,48,4523,4230,194110,5097570
292,48,4532,1778,14944,297389
294,48,4539,3287,20985,605686
296,48,4511,2216,38677,778935
298,48,4533,1320,16144,314816
300,48,4542,261,2107,103698
302,48,4855,46,1774,46178
304,48,4831,65,2161,258422
306,48,4885,2527,31944,1773390
308,48,4841,6779,91329,4758597
310,48,4832,22,2232,219591
312,48,4852,76,1986,68566
314,48,4812,170,2970,323966
316,48,4869,89,2091,291645
318,48,4889,127,2089,117332
320,48,4859,147,3199,83940
322,48,4861,116,3082,386674
324,48,4862,353,8672,1240555
326,48,4871,12,77,1553
329,48,4872,42,178,4506
331,48,4811,138,62485,5855159
333,48,4854,80,6697,168755
335,48,4842,4026,54515,3176307
337,48,4881,628,24775,1465877
339,48,4882,141,4492,229832
341,48,4884,943,8398,340524
343,48,4883,236,7685,393481
345,48,4853,251,2396,121817
347,48,4851,32,4406,204613
349,48,4921,646,47893,1948309
351,48,4922,307,2941,103970
353,48,4931,1500,86190,3870070
355,48,5152,10,230,28945
357,48,5182,1196,47052,4876996
359,48,5121,911,19746,442685
361,48,5111,792,15385,926285
363,48,5191,611,10749,1194576
365,48,5179,255,4557,401137
367,48,5151,416,12140,833522
369,48,5174,27,689,76958
371,48,5112,797,40406,5186685
373,48,5122,134,1203,67540
375,48,5173,4916,105499,7848550
377,48,5223,2466,37076,2386875
379,48,5242,12680,88471,5873861
381,48,5221,8409,155261,10905852
383,48,5241,2092,106309,9076245
385,48,5211,3,1115,130098
387,48,5222,5991,77956,6211138
389,48,5239,6657,44290,6695541
391,48,5259,76,287,53325
393,48,5231,1838,20421,3819402
395,48,5313,7451,59591,3407403
397,48,5321,1447,14723,673133
399,48,5324,2026,32952,2511283
401,48,5322,1574,10949,403182
403,48,5323,185,1873,91342
405,48,5331,347,3529,386019
407,48,5311,10960,54264,2688951
409,48,5312,8112,24887,1685926
411,48,5412,10477,85108,5080288
413,48,5418,2440,29215,1794718
415,48,5413,9499,154972,14408291
417,48,5415,11462,151173,14719573
419,48,5411,14580,86203,8218238
421,48,5416,14527,114963,9879542
423,48,5419,4895,50007,2530551
425,48,5417,967,30727,4251040
427,48,5414,1886,7415,418847
429,48,5511,4608,312190,37090293
431,48,5614,2409,91407,2990610
433,48,5613,4322,231415,9202280
435,48,5612,444,18852,912319
437,48,5616,2066,87058,2518615
439,48,5611,4112,52829,3655535
441,48,5619,1032,17762,869795
443,48,5629,763,12196,710109
445,48,5617,11239,148139,4257625
447,48,5615,880,19185,1191808
449,48,5621,662,15397,881750
451,48,5622,181,3550,233555
453,48,6114,594,4333,265553
455,48,6113,172,51904,2841732
457,48,6117,541,6446,327555
459,48,6111,1373,77426,3003525
461,48,6112,24,685,27399
463,48,6116,3758,32722,579962
465,48,6115,637,8783,436524
467,48,6244,5578,84322,1617407
469,48,6242,767,15759,630272
471,48,6233,1145,50430,1384278
473,48,6221,256,280443,17914013
475,48,6216,3916,207127,4408168
477,48,6241,4364,146804,2649617
479,48,6215,1529,24973,1422682
481,48,6231,1340,104813,3095317
483,48,6212,11362,75561,3639384
485,48,6213,10454,64170,2735009
487,48,6211,21907,199829,17626856
489,48,6219,1034,27288,1354780
491,48,6239,152,3775,129542
493,48,6214,3211,63012,3679607
495,48,6222,27,7176,303425
497,48,6232,1542,25608,670335
499,48,6223,104,40422,3188927
501,48,6243,298,9218,209215
503,48,7114,136,540,31506
505,48,7131,355,21011,331633
507,48,7132,142,1789,50314
509,48,7115,769,1857,105638
511,48,7121,332,10072,312010
513,48,7139,4652,88326,1685280
515,48,7111,396,5711,200248
517,48,7113,446,13258,340605
519,48,7112,153,6806,1594950
521,48,7224,2671,34250,617248
523,48,7212,438,3377,94253
525,48,7225,46172,1015316,17545621
527,48,7213,89,580,21689
529,48,7223,2970,58223,1458973
531,48,7211,5352,121700,3118359
533,48,8111,12123,84989,3169382
535,48,8139,2914,20082,1025050
537,48,8134,1340,12091,350120
539,48,8113,1973,37241,2524960
541,48,8122,1173,10054,344891
543,48,8123,2716,25732,646199
545,48,8112,962,10804,683430
547,48,8132,1211,9487,579467
549,48,8129,3336,26501,708956
551,48,8114,1271,5069,168608
553,48,8121,7967,48525,1217670
555,48,8131,14524,161082,3541254
557,48,8133,759,6539,267446
