Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
15320,00,122,1,48538,2
15320,00,57,210,0,2
15320,00,23,220,0,2
15320,00,23,230,0,2
15320,00,17,241,0,2
15320,23,9,1,0,2
15320,23,4,210,0,2
15320,31-33,5,1,0,2
15320,42,4,1,0,2
15320,44-45,22,1,0,2
15320,44-45,10,210,0,2
15320,44-45,4,220,0,2
15320,44-45,5,230,0,2
15320,44-45,3,241,0,2
15320,48-49,6,1,0,2
15320,52,7,1,0,2
15320,51,3,1,0,2
15320,52,4,210,0,2
15320,53,3,1,0,2
15320,54,4,1,0,2
15320,56,3,1,0,2
15320,62,20,1,0,2
15320,62,9,210,0,2
15320,62,4,220,0,2
15320,62,6,230,0,2
15320,72,9,1,0,2
15320,72,4,230,0,2
15320,81,22,1,0,2
15320,81,16,210,0,2
15320,81,4,220,0,2
