,fips,relevant_naics,YEAR,estab,emp,payann
0,39,11,2017,236,798,23182
2,39,21,2017,641,8957,585034
4,39,22,2017,681,14332,1451187
6,39,23,2017,19895,190833,11787840
8,39,42,2017,13513,227544,14242328
10,39,51,2017,4081,97879,6321923
12,39,52,2017,17091,249922,19308282
14,39,53,2017,10590,62382,3010096
16,39,54,2017,23783,248736,17057684
18,39,55,2017,2300,153309,14850791
20,39,56,2017,13342,276115,9788076
22,39,61,2017,3049,111579,3371857
24,39,62,2017,29717,840220,38592233
26,39,71,2017,4013,76498,2841894
28,39,72,2017,24366,475222,7304975
30,39,81,2017,27293,199017,5548919
32,39,99,2017,81,88,1912
