Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
06374,00,180,1,98841,2
06374,00,74,210,0,2
06374,00,44,220,0,2
06374,00,29,230,0,2
06374,00,24,241,0,2
06374,00,4,242,0,2
06374,00,4,251,0,2
06374,23,17,1,0,2
06374,23,7,210,0,2
06374,23,4,220,0,2
06374,23,4,230,0,2
06374,31-33,14,1,0,2
06374,31-33,3,210,0,2
06374,31-33,3,230,0,2
06374,31-33,6,241,0,2
06374,42,3,1,0,2
06374,44-45,33,1,0,2
06374,44-45,13,210,0,2
06374,44-45,6,220,0,2
06374,44-45,6,230,0,2
06374,44-45,7,241,0,2
06374,48-49,9,1,0,2
06374,48-49,6,210,0,2
06374,52,6,1,0,2
06374,52,5,220,0,2
06374,53,7,1,0,2
06374,53,5,210,0,2
06374,54,7,1,0,2
06374,54,3,210,0,2
06374,54,3,220,0,2
06374,56,5,1,0,2
06374,56,3,210,0,2
06374,62,25,1,0,2
06374,62,7,210,0,2
06374,62,7,220,0,2
06374,62,4,230,0,2
06374,62,3,242,0,2
06374,62,3,251,0,2
06374,71,3,1,0,2
06374,72,22,1,0,2
06374,72,3,210,0,2
06374,72,7,220,0,2
06374,72,8,230,0,2
06374,72,4,241,0,2
06374,81,24,1,0,2
06374,81,18,210,0,2
06374,81,3,220,0,2
06374,81,3,230,0,2
