Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Apr 22nd, 2020",default-farmersmarket-4-3.jpg,301085,WNC Farmers Market,,Doug Sutton,doug.sutton@ncagr.gov,8282531691,https://www.ncagr.gov/markets/facilities/markets/asheville/,https://www.facebook.com/WncFarmersMarket/,,,,,,"570 Brevard Road, Asheville, NC  28806, Asheville, North Carolina 28806",North Carolina,Asheville,570 Brevard Road,28806,-82.598648,35.555133,January,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nursery stock, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Aug 1st, 2022",farmersmarket_301744_14236_20220801180142.png,301744,Matthews Community Farmers' Market,"Open Year Round, Saturday Mornings, Rain or Shine. We are the largest, most diverse producer-only farmers' market in the greater Charlotte area. All market products, except fish, are grown, raised or made within 50 miles of Matthews.​ You'll find freshly harvested produce, naturally-raised meats, local honey, plants, artisan foods and hand-crafted items. We are a 501(c)3 non profit. We proudly accept SNAP/EBT and match dollars up to $50!",,matthewsfarmersmarket@gmail.com,,https://linktr.ee/MatthewsFarmersMarket,https://www.facebook.com/MatthewsFarmersMarket/,https://twitter.com/Matthews_Market,https://www.instagram.com/matthewsfarmersmarket/,https://www.pinterest.com/matthewsfarmersmarket/,,,"188 North Trade Street, Matthews, NC, USA",North Carolina,Matthews,188 North Trade Street,28105,-80.7215283,35.116444,04/09/2022 to 11/19/2022,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Mushrooms, Nursery stock (trees), Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Aug 3rd, 2020",default-farmersmarket-4-3.jpg,300325,Olde Beaufort Farmers' Market,,Cindy W. Bunch,oldebeaufortfarmersmarket@gmail.com,2525648822,oldebeaufortfarmersmarket.org,www.facebook.com/oldebeaufortfarmersmarket,@BeaufortFarmers,,,,,"300 Courthouse Square, Beaufort, North Carolina 28516",North Carolina,Beaufort,300 Courthouse Square,28516,-76.663201,34.719572,April,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Aug 3rd, 2020",default-farmersmarket-4-3.jpg,300504,Wilkes County Farmers' Market,,Garrett Griffin,tourism@north-wilkesboro.com,3366677129,www.downtownnorthwilkesboro.com,https://www.facebook.com/wilkescountyfarmersmarket/,,,,,,"842 CBD Loop, North Wilkesboro, North Carolina 28659",North Carolina,North Wilkesboro,842 CBD Loop,28659,-81.145200,36.159075,April to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Dairy products., Eggs, Fresh/dried herbs, Honey, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Aug 3rd, 2020",default-farmersmarket-4-3.jpg,300588,Hammond's Grandson's Produce,,Kenneth Stewart,hammomndsproduce@hotmail.com,910-273-5699,,hammondsgrandsonsproduce,,,,,,"7165 Ramsey Street, Fayetteville , North Carolina 28310",North Carolina,Fayetteville,7165 Ramsey Street,28310,-78.853162,35.1865196,Year-round,"Fresh fruits, Fresh vegetables, Baked goods"
farmers market,"Dec 30th, 2020",default-farmersmarket-4-3.jpg,301363,The Corner Farmers Market,,Kathy Newsom,kathy@cornermarketgso.com,3365586924,www.cornermarketgso.com,https://www.facebook.com/walkerelamcornermarket/,,,,https://youtube.com/c/Walkerelammarket,,"2200 Walker Avenue, Greensboro, North Carolina 27403",North Carolina,Greensboro,2200 Walker Avenue,27403,-79.828293,36.069019,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Dry beans, Eggs, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Nursery stock, Pet food, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products, Tofu/non-animal protein, Wild harvested forest products"
farmers market,"Feb 1st, 2021",default-farmersmarket-4-3.jpg,300803,Onslow County Farmers Market,,Marie Bowman,onslowmarketmanager@gmail.com,9104555873,https://www.onslowcountyfarmersmarket.com/,https://www.facebook.com/OnslowCountyFarmersMarket/,https://twitter.com/OnslowCoFarmer,,,,,"4024 RIchlands Hwy, Jacksonville, North Carolina 28540",North Carolina,Jacksonville,4024 RIchlands Hwy,28540,-77.493260,34.782418,April to December,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Honey, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Jan 11th, 2021",default-farmersmarket-4-3.jpg,301350,The 'Whee Market,,Curt Collins,cullowheemarket@gmail.com,8284760334,thewheemarket.org,https://www.facebook.com/WheeMarket/?view_public_for=461052543905947,,,,,,"113 Market Street, Cullowhee , North Carolina 28723",North Carolina,Cullowhee,113 Market Street,28723,-83.185690,35.301188,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Mushrooms, Nursery stock, Pet food, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products, Wine, spirits, beer, hard cider"
farmers market,"Jan 12th, 2021",default-farmersmarket-4-3.jpg,301374,Carrboro Farmers' Market,,Maggie Funkhouser,manager@carrborofarmersmarket.com,9192803326,www.carrborofarmersmarket.com,https://www.facebook.com/carrborofarmersmarket,,,,,,"301 W Main St, Carrboro, North Carolina 27510",North Carolina,Carrboro,301 W Main St,27510,-79.077607,35.910781,January to March,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Grains/flour, Honey, Mushrooms, Nursery stock, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Jan 13th, 2021",default-farmersmarket-4-3.jpg,300091,Nash County Farmers Market in Rocky Mount,,Maurine Brown,Mmbrow24@ncsu.edu,252-904-3250,nash.ces.ncsu.edu,Nash County Farmers Market in Rocky Mount,,,,,,"1006 Peachtree St., Rocky Mount, North Carolina 27804",North Carolina,Rocky Mount,1006 Peachtree St.,27804,-77.802729,35.955256,April to December,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Dairy products., Eggs, Fresh/dried herbs, Grains/flour, Honey, Maple products, Nursery stock, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
