	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	13	999	Statewide	11	Cotton ginning	13	115111	0500000US130010500000US130010500000US130190500000US130190500000US130270500000US130270500000US130310500000US130310500000US130330500000US130330500000US130370500000US130370500000US130430500000US130430500000US130690500000US130690500000US130710500000US130710500000US130750500000US130750500000US130870500000US130870500000US130910500000US130910500000US130930500000US130930500000US130950500000US130950500000US130990500000US130990500000US131370500000US131550500000US131550500000US131570500000US131610500000US131610500000US131630500000US131630500000US131670500000US131670500000US131770500000US131770500000US132010500000US132430500000US132430500000US132530500000US132530500000US132610500000US132610500000US132750500000US132750500000US133210500000US13321	73.5	298.25	13020.25	842.8	34555.0	37.2
1	13	999	Statewide	11	Crop harvesting, primarily by machine	13	115113	0500000US131610500000US131610500000US131770500000US131770500000US13261	5.0	0.0	0.0	0.0	0.0	1.6
2	13	999	Statewide	11	Farm labor contractors and crew leaders	13	115115	0500000US130110500000US130250500000US130270500000US130430500000US130670500000US130710500000US130870500000US130910500000US130930500000US131390500000US131510500000US131510500000US131770500000US131970500000US131970500000US132270500000US132270500000US133130500000US13313	20.0	0.0	0.0	118.6	3248.0	9.4
3	13	999	Statewide	11	Farm management services	13	115116	0500000US130130500000US130270500000US130270500000US130370500000US130370500000US130650500000US130710500000US130890500000US130950500000US130950500000US131210500000US131350500000US131350500000US131530500000US131630500000US131630500000US131930500000US131930500000US132750500000US13275	20.0	0.0	0.0	21.6	575.0	7.4
4	13	999	Statewide	11	Finfish fishing	13	114111	0500000US130250500000US130710500000US130710500000US130890500000US130890500000US131390500000US131910500000US131910500000US13257	9.0	0.0	0.0	0.6	43.2	3.0
5	13	999	Statewide	11	Forest nurseries and gathering of forest products	13	113210	0500000US130190500000US130210500000US130690500000US130870500000US130870500000US131050500000US131210500000US131210500000US131270500000US131450500000US131450500000US131630500000US131630500000US131650500000US131650500000US131750500000US131750500000US131990500000US132110500000US132390500000US132710500000US132750500000US132750500000US132790500000US132790500000US132990500000US132990500000US133010500000US133010500000US133050500000US133050500000US133170500000US13317	35.0	0.0	0.0	65.6	2213.8	14.6
6	13	999	Statewide	11	Hunting and trapping	13	114210	0500000US130310500000US130310500000US130370500000US130570500000US130610500000US130610500000US130670500000US130670500000US130710500000US130850500000US130850500000US130870500000US130870500000US130950500000US130950500000US130990500000US130990500000US131030500000US131030500000US131130500000US131130500000US131310500000US131310500000US131390500000US131390500000US131770500000US131770500000US131790500000US131790500000US132050500000US132050500000US132150500000US132150500000US132250500000US132250500000US132350500000US132490500000US132530500000US132530500000US132590500000US132610500000US132610500000US132750500000US132750500000US132950500000US132950500000US133130500000US133210500000US13321	54.25	0.0	0.0	160.4	3530.4	25.2
7	13	999	Statewide	11	Logging	13	113310	0500000US130010500000US130010500000US130030500000US130030500000US130050500000US130050500000US130090500000US130090500000US130110500000US130110500000US130150500000US130150500000US130170500000US130170500000US130190500000US130190500000US130210500000US130210500000US130230500000US130230500000US130250500000US130250500000US130270500000US130270500000US130290500000US130290500000US130310500000US130310500000US130330500000US130330500000US130350500000US130350500000US130390500000US130390500000US130450500000US130450500000US130490500000US130490500000US130550500000US130550500000US130570500000US130570500000US130610500000US130610500000US130650500000US130650500000US130670500000US130690500000US130690500000US130710500000US130710500000US130730500000US130730500000US130750500000US130750500000US130770500000US130770500000US130790500000US130790500000US130810500000US130810500000US130830500000US130850500000US130850500000US130870500000US130870500000US130890500000US130910500000US130910500000US130990500000US130990500000US131010500000US131010500000US131030500000US131030500000US131050500000US131050500000US131070500000US131070500000US131090500000US131090500000US131110500000US131150500000US131150500000US131190500000US131190500000US131210500000US131210500000US131230500000US131230500000US131270500000US131270500000US131290500000US131290500000US131310500000US131310500000US131330500000US131330500000US131350500000US131350500000US131370500000US131370500000US131390500000US131390500000US131410500000US131410500000US131430500000US131430500000US131450500000US131450500000US131490500000US131490500000US131530500000US131530500000US131550500000US131550500000US131570500000US131570500000US131590500000US131590500000US131610500000US131610500000US131630500000US131630500000US131650500000US131650500000US131670500000US131670500000US131690500000US131690500000US131710500000US131710500000US131730500000US131730500000US131750500000US131750500000US131770500000US131770500000US131790500000US131790500000US131810500000US131810500000US131830500000US131830500000US131850500000US131850500000US131890500000US131890500000US131910500000US131930500000US131930500000US131950500000US131950500000US131970500000US131970500000US131990500000US131990500000US132050500000US132050500000US132070500000US132070500000US132090500000US132090500000US132110500000US132110500000US132130500000US132130500000US132150500000US132150500000US132190500000US132190500000US132210500000US132210500000US132230500000US132230500000US132250500000US132270500000US132270500000US132290500000US132290500000US132390500000US132390500000US132410500000US132410500000US132430500000US132430500000US132450500000US132450500000US132470500000US132490500000US132490500000US132510500000US132510500000US132530500000US132550500000US132550500000US132570500000US132590500000US132610500000US132610500000US132630500000US132630500000US132650500000US132670500000US132670500000US132690500000US132690500000US132710500000US132710500000US132750500000US132750500000US132770500000US132770500000US132790500000US132790500000US132830500000US132830500000US132850500000US132850500000US132890500000US132890500000US132910500000US132910500000US132930500000US132930500000US132970500000US132970500000US132990500000US132990500000US133010500000US133010500000US133030500000US133030500000US133050500000US133050500000US133070500000US133070500000US133090500000US133090500000US133110500000US133110500000US133150500000US133150500000US133170500000US133170500000US133190500000US13319	1004.5	5799.75	244423.75	3878.0	157004.2	496.6
8	13	999	Statewide	11	Other marine fishing	13	114119	0500000US130510500000US13051	2.0	0.0	0.0	0.0	0.0	1.0
9	13	999	Statewide	11	Postharvest crop activities (except cotton ginning)	13	115114	0500000US130050500000US130050500000US130070500000US130070500000US130190500000US130190500000US130250500000US130270500000US130270500000US130370500000US130370500000US130390500000US130390500000US130430500000US130430500000US130590500000US130650500000US130650500000US130690500000US130690500000US130710500000US130710500000US130750500000US130750500000US130810500000US130810500000US130950500000US130950500000US130990500000US131010500000US131330500000US131330500000US131350500000US131350500000US131610500000US131630500000US131630500000US131990500000US131990500000US132010500000US132530500000US132530500000US132610500000US132610500000US132670500000US132670500000US132690500000US132710500000US132710500000US132730500000US132730500000US132770500000US132770500000US132870500000US133150500000US133150500000US13321	106.5	242.75	8659.75	816.8	32224.4	50.4
10	13	999	Statewide	11	Shellfish fishing	13	114112	0500000US130250500000US130290500000US130290500000US130390500000US130390500000US130510500000US130510500000US131390500000US131910500000US13191	10.0	0.0	0.0	6.8	198.4	4.4
11	13	999	Statewide	11	Soil preparation, planting, and cultivating	13	115112	0500000US130110500000US130110500000US130230500000US130230500000US130270500000US130270500000US130330500000US130330500000US130370500000US130450500000US130450500000US130570500000US130610500000US130610500000US130690500000US130690500000US130710500000US130710500000US130810500000US130810500000US130870500000US130870500000US130890500000US130890500000US130910500000US130910500000US130930500000US130930500000US130970500000US130970500000US130990500000US130990500000US131070500000US131090500000US131090500000US131110500000US131350500000US131350500000US131370500000US131630500000US131630500000US131750500000US131750500000US131770500000US131870500000US132010500000US132010500000US132050500000US132050500000US132070500000US132070500000US132110500000US132150500000US132150500000US132350500000US132350500000US132450500000US132450500000US132530500000US132530500000US132610500000US132610500000US132750500000US132770500000US132770500000US132790500000US132930500000US132930500000US133150500000US133150500000US13321	97.0	10.75	674.75	174.8	6949.4	44.8
12	13	999	Statewide	11	Support activities for animal production	13	115210	0500000US130110500000US130150500000US130310500000US130310500000US130450500000US130450500000US130510500000US130510500000US130570500000US130570500000US130590500000US130590500000US130670500000US130670500000US130710500000US130710500000US130770500000US130770500000US130790500000US130790500000US130850500000US130850500000US130890500000US130930500000US130930500000US130950500000US130950500000US130970500000US131030500000US131030500000US131130500000US131150500000US131150500000US131170500000US131170500000US131210500000US131210500000US131270500000US131270500000US131350500000US131350500000US131370500000US131370500000US131390500000US131450500000US131450500000US131470500000US131470500000US131510500000US131510500000US131530500000US131570500000US131570500000US131590500000US131790500000US131790500000US131850500000US131850500000US131890500000US131890500000US131930500000US131930500000US131950500000US131950500000US132050500000US132050500000US132110500000US132110500000US132170500000US132170500000US132190500000US132190500000US132210500000US132210500000US132230500000US132230500000US132270500000US132310500000US132330500000US132370500000US132370500000US132470500000US132470500000US132610500000US132610500000US132670500000US132670500000US132690500000US132730500000US132730500000US132750500000US132750500000US132850500000US132850500000US132910500000US132950500000US132950500000US132970500000US132970500000US133110500000US13313	198.5	101.0	3617.0	281.8	7057.6	92.8
13	13	999	Statewide	11	Support activities for forestry	13	115310	0500000US130030500000US130050500000US130050500000US130090500000US130110500000US130110500000US130190500000US130190500000US130210500000US130210500000US130250500000US130290500000US130310500000US130310500000US130330500000US130330500000US130350500000US130350500000US130390500000US130390500000US130430500000US130430500000US130450500000US130490500000US130510500000US130510500000US130590500000US130590500000US130650500000US130650500000US130670500000US130670500000US130690500000US130770500000US130770500000US130810500000US130870500000US130870500000US130890500000US130890500000US130910500000US130910500000US130950500000US130950500000US130990500000US130990500000US131030500000US131030500000US131070500000US131070500000US131090500000US131090500000US131150500000US131150500000US131190500000US131210500000US131270500000US131290500000US131290500000US131330500000US131330500000US131350500000US131350500000US131390500000US131390500000US131410500000US131410500000US131450500000US131450500000US131610500000US131630500000US131630500000US131650500000US131650500000US131750500000US131750500000US131770500000US131770500000US131890500000US131890500000US131950500000US131950500000US131970500000US131970500000US131990500000US131990500000US132050500000US132050500000US132070500000US132070500000US132110500000US132110500000US132150500000US132150500000US132190500000US132190500000US132290500000US132290500000US132310500000US132310500000US132350500000US132370500000US132370500000US132390500000US132390500000US132430500000US132430500000US132450500000US132450500000US132510500000US132510500000US132590500000US132590500000US132610500000US132610500000US132630500000US132630500000US132670500000US132670500000US132710500000US132710500000US132750500000US132750500000US132790500000US132850500000US132850500000US132870500000US132870500000US132890500000US132910500000US132950500000US132990500000US132990500000US133010500000US133010500000US133030500000US133030500000US133050500000US133070500000US133070500000US133130500000US133150500000US133170500000US133170500000US133190500000US13319	248.08333333333337	400.0	15442.75	839.0	33390.4	118.0
14	13	999	Statewide	11	Timber tract operations	13	113110	0500000US130170500000US130250500000US130250500000US130310500000US130330500000US130330500000US130510500000US130550500000US130550500000US130650500000US130650500000US130670500000US130670500000US130710500000US130910500000US130950500000US130950500000US131070500000US131070500000US131150500000US131150500000US131210500000US131210500000US131230500000US131350500000US131350500000US131490500000US131490500000US131510500000US131530500000US131610500000US131610500000US131650500000US131750500000US131930500000US131930500000US131990500000US131990500000US132070500000US132070500000US132110500000US132150500000US132270500000US132270500000US132310500000US132310500000US132430500000US132430500000US132450500000US132450500000US132470500000US132490500000US132490500000US132510500000US132510500000US132530500000US132630500000US132630500000US132670500000US132670500000US132750500000US132750500000US132790500000US132830500000US132830500000US132850500000US132850500000US132870500000US132870500000US132910500000US132970500000US132970500000US132990500000US132990500000US133030500000US133030500000US133050500000US133050500000US133110500000US133110500000US13313	91.25	5.75	180.25	153.8	7585.8	42.8
15	13	999	Statewide	21	All other nonmetallic mineral mining	13	212399	0500000US130250500000US130570500000US130570500000US131470500000US131470500000US132290500000US133030500000US13303	8.0	0.0	0.0	0.0	0.0	3.2
16	13	999	Statewide	21	Clay and ceramic and refractory minerals mining	13	212325	0500000US130210500000US130210500000US131590500000US131590500000US131630500000US132270500000US132270500000US132750500000US132750500000US13319	10.0	0.0	0.0	303.6	13953.4	4.2
17	13	999	Statewide	21	Construction sand and gravel mining	13	212321	0500000US130050500000US130490500000US130490500000US130510500000US130510500000US130570500000US130570500000US130790500000US130790500000US130870500000US130870500000US130890500000US130890500000US130970500000US131030500000US131050500000US131150500000US131210500000US131210500000US131330500000US131330500000US131390500000US131390500000US131570500000US131650500000US131770500000US131770500000US132270500000US132270500000US132450500000US132450500000US132690500000US132790500000US132790500000US133050500000US133050500000US133110500000US133110500000US133190500000US13319	43.25	0.0	0.0	147.8	6750.6	21.6
18	13	999	Statewide	21	Crude petroleum and natural gas extraction	13	211111	0500000US130370500000US130470500000US130590500000US130970500000US130970500000US131150500000US131150500000US131210500000US131230500000US13195	10.0	0.0	0.0	7.0	242.2	3.2
19	13	999	Statewide	21	Crushed and broken granite mining and quarrying	13	212313	0500000US130130500000US130130500000US130150500000US130150500000US130210500000US130450500000US130450500000US130510500000US130570500000US130570500000US130590500000US130670500000US130670500000US130730500000US130730500000US130770500000US130770500000US130890500000US130890500000US130970500000US130970500000US131050500000US131050500000US131130500000US131130500000US131170500000US131170500000US131210500000US131210500000US131330500000US131330500000US131350500000US131350500000US131370500000US131390500000US131410500000US131410500000US131510500000US131510500000US131570500000US131570500000US131690500000US131690500000US131870500000US131870500000US131890500000US131890500000US131950500000US131950500000US132070500000US132150500000US132150500000US132210500000US132210500000US132230500000US132230500000US132410500000US132410500000US132450500000US132450500000US132470500000US132470500000US132550500000US132550500000US132570500000US132630500000US132630500000US132810500000US132810500000US132850500000US132850500000US132910500000US132910500000US133010500000US13301	101.25	76.25	2425.75	962.4	52509.6	51.2
20	13	999	Statewide	21	Crushed and broken limestone mining and quarrying	13	212312	0500000US130150500000US130150500000US130370500000US130470500000US130470500000US130570500000US130570500000US130590500000US130630500000US130630500000US130890500000US130890500000US130970500000US130970500000US131050500000US131050500000US131130500000US131150500000US131150500000US131170500000US131170500000US131230500000US131230500000US131370500000US131390500000US131390500000US131450500000US131450500000US131570500000US131570500000US131710500000US131710500000US132070500000US132090500000US132090500000US132110500000US132110500000US132130500000US132130500000US132170500000US132170500000US132330500000US132330500000US132450500000US132450500000US132570500000US132970500000US132970500000US133130500000US13313	57.25	91.5	5145.75	330.4	16599.2	23.2
