Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
55719,00,92,1,30617,2
55719,00,49,210,0,2
55719,00,22,220,0,2
55719,00,9,230,0,2
55719,00,8,241,0,2
55719,23,17,1,0,2
55719,23,15,210,0,2
55719,31-33,3,1,0,2
55719,44-45,11,1,0,2
55719,44-45,5,210,0,2
55719,44-45,3,220,0,2
55719,52,6,1,0,2
55719,52,4,210,0,2
55719,54,3,1,0,2
55719,54,3,210,0,2
55719,62,18,1,0,2
55719,62,6,210,0,2
55719,62,6,220,0,2
55719,71,3,1,0,2
55719,72,12,1,0,2
55719,72,6,210,0,2
55719,72,3,230,0,2
55719,81,12,1,0,2
55719,81,7,210,0,2
55719,81,4,220,0,2
