	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
7	41	999	Statewide	11	Other marine fishing	41	114119	6.0	2.6
14	41	999	Statewide	21	All other metal ore mining	41	212299	2.0	1.0
16	41	999	Statewide	21	Clay and ceramic and refractory minerals mining	41	212325	2.0	1.0
21	41	999	Statewide	21	Dimension stone mining and quarrying	41	212311	3.0	1.2
24	41	999	Statewide	21	Industrial sand mining	41	212322	7.0	3.2
25	41	999	Statewide	21	Lead ore and zinc ore mining	41	212231	1.0	1.0
33	41	999	Statewide	22	Geothermal electric power generation	41	221116	2.0	1.0
38	41	999	Statewide	22	Solar electric power generation	41	221114	3.25	1.4
77	41	999	Statewide	31	Beet sugar manufacturing	41	311313	2.0	1.0
81	41	999	Statewide	31	Broadwoven fabric mills	41	313210	4.25	1.6
88	41	999	Statewide	31	Creamery butter manufacturing	41	311512	4.0	1.4
97	41	999	Statewide	31	Fats and oils refining and blending	41	311225	5.0	2.2
109	41	999	Statewide	31	Knit fabric mills	41	313240	1.0	1.0
111	41	999	Statewide	31	Malt manufacturing	41	311213	3.5	2.0
115	41	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	41	313220	3.0	1.2
117	41	999	Statewide	31	Nonwoven fabric mills	41	313230	3.0	1.4
119	41	999	Statewide	31	Other apparel knitting mills	41	315190	3.0	1.4
123	41	999	Statewide	31	Poultry processing	41	311615	12.5	6.4
124	41	999	Statewide	31	Rendering and meat byproduct processing	41	311613	5.0	1.6
126	41	999	Statewide	31	Rice milling	41	311212	2.0	1.0
128	41	999	Statewide	31	Rope, cordage, twine, tire cord, and tire fabric mills	41	314994	6.0	2.0
131	41	999	Statewide	31	Soybean and other oilseed processing	41	311224	5.0	2.2
136	41	999	Statewide	31	Tobacco manufacturing	41	312230	4.0	2.0
141	41	999	Statewide	32	Abrasive product manufacturing	41	327910	5.5	2.6
148	41	999	Statewide	32	All other petroleum and coal products manufacturing	41	324199	4.0	1.5
153	41	999	Statewide	32	Biological product (except diagnostic) manufacturing	41	325414	7.0	2.2
