	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	12	999	Statewide	11	Fishing	12	1141	0500000US120010500000US120010500000US120050500000US120050500000US120090500000US120090500000US120110500000US120110500000US120170500000US120170500000US120210500000US120210500000US120290500000US120310500000US120310500000US120330500000US120330500000US120370500000US120370500000US120450500000US120530500000US120530500000US120570500000US120570500000US120590500000US120590500000US120610500000US120610500000US120690500000US120690500000US120710500000US120710500000US120730500000US120750500000US120810500000US120810500000US120850500000US120850500000US120860500000US120860500000US120870500000US120870500000US120890500000US120890500000US120910500000US120910500000US120930500000US120930500000US120950500000US120990500000US120990500000US121010500000US121010500000US121030500000US121030500000US121050500000US121050500000US121090500000US121110500000US121110500000US121130500000US121130500000US121150500000US121150500000US121170500000US121170500000US121270500000US121270500000US121290500000US12131	305.3333333333333	207.75	10835.0	181.4	7693.6	156.2
1	12	999	Statewide	11	Forest nurseries and gathering of forest products	12	1132	0500000US120110500000US120230500000US120230500000US120270500000US120270500000US120310500000US120410500000US120410500000US120530500000US120570500000US120610500000US120670500000US120670500000US120690500000US120690500000US120710500000US120710500000US120750500000US120750500000US120770500000US120770500000US120790500000US120890500000US121010500000US121050500000US121050500000US121070500000US121070500000US121130500000US121130500000US121150500000US121210500000US121210500000US121230500000US12133	46.333333333333336	181.0	2807.75	219.6	6215.2	18.8
2	12	999	Statewide	11	Hunting and trapping	12	1142	0500000US120090500000US120110500000US120190500000US120310500000US120390500000US120390500000US120550500000US120570500000US120650500000US120690500000US120690500000US120710500000US120730500000US120750500000US120770500000US120850500000US120850500000US120860500000US120860500000US120950500000US120990500000US120990500000US121030500000US121030500000US121050500000US121050500000US121090500000US121150500000US121150500000US12127	40.25	0.0	0.0	42.4	2040.2	19.0
3	12	999	Statewide	11	Logging	12	1133	0500000US120010500000US120010500000US120030500000US120030500000US120050500000US120050500000US120070500000US120070500000US120130500000US120130500000US120170500000US120170500000US120190500000US120190500000US120230500000US120230500000US120270500000US120270500000US120290500000US120290500000US120310500000US120310500000US120330500000US120330500000US120350500000US120350500000US120370500000US120370500000US120390500000US120390500000US120410500000US120410500000US120450500000US120450500000US120470500000US120470500000US120490500000US120490500000US120590500000US120590500000US120610500000US120630500000US120630500000US120650500000US120650500000US120670500000US120670500000US120690500000US120690500000US120710500000US120730500000US120730500000US120750500000US120750500000US120770500000US120770500000US120790500000US120790500000US120830500000US120830500000US120860500000US120860500000US120870500000US120870500000US120890500000US120890500000US120910500000US120910500000US120970500000US120970500000US120990500000US120990500000US121010500000US121010500000US121050500000US121050500000US121070500000US121070500000US121090500000US121090500000US121130500000US121130500000US121190500000US121190500000US121210500000US121210500000US121230500000US121230500000US121250500000US121250500000US121270500000US121270500000US121290500000US121290500000US121310500000US121310500000US121330500000US12133	424.0	2896.25	128456.5	1770.8	77559.6	203.8
4	12	999	Statewide	11	Support activities for animal production	12	1152	0500000US120010500000US120010500000US120050500000US120050500000US120090500000US120090500000US120110500000US120110500000US120150500000US120170500000US120190500000US120210500000US120210500000US120270500000US120270500000US120310500000US120310500000US120410500000US120410500000US120430500000US120490500000US120490500000US120530500000US120550500000US120550500000US120570500000US120570500000US120610500000US120610500000US120650500000US120690500000US120690500000US120710500000US120710500000US120730500000US120730500000US120750500000US120750500000US120810500000US120810500000US120830500000US120830500000US120850500000US120850500000US120860500000US120860500000US120890500000US120890500000US120910500000US120910500000US120930500000US120930500000US120950500000US120950500000US120970500000US120970500000US120990500000US120990500000US121010500000US121010500000US121030500000US121030500000US121050500000US121050500000US121070500000US121090500000US121090500000US121110500000US121110500000US121130500000US121130500000US121150500000US121150500000US121170500000US121170500000US121190500000US121190500000US121210500000US121210500000US121270500000US12127	570.0833333333334	1123.5	38870.75	845.6	23975.0	287.4
5	12	999	Statewide	11	Support activities for crop production	12	1151	0500000US120010500000US120030500000US120030500000US120050500000US120050500000US120070500000US120070500000US120090500000US120090500000US120110500000US120110500000US120150500000US120150500000US120170500000US120170500000US120210500000US120210500000US120230500000US120230500000US120270500000US120270500000US120310500000US120310500000US120330500000US120330500000US120410500000US120410500000US120430500000US120430500000US120470500000US120470500000US120490500000US120490500000US120510500000US120510500000US120530500000US120550500000US120550500000US120570500000US120570500000US120610500000US120610500000US120630500000US120630500000US120650500000US120690500000US120690500000US120710500000US120710500000US120730500000US120730500000US120750500000US120750500000US120770500000US120790500000US120790500000US120810500000US120810500000US120830500000US120830500000US120850500000US120850500000US120860500000US120860500000US120930500000US120930500000US120950500000US120950500000US120970500000US120970500000US120990500000US120990500000US121010500000US121010500000US121030500000US121030500000US121050500000US121050500000US121070500000US121090500000US121090500000US121110500000US121110500000US121130500000US121130500000US121150500000US121150500000US121170500000US121170500000US121210500000US121210500000US121230500000US121230500000US121270500000US121270500000US121290500000US121290500000US121310500000US121310500000US12133	494.9166666666667	6857.5	176703.75	6104.0	152987.0	241.8
6	12	999	Statewide	11	Support activities for forestry	12	1153	0500000US120010500000US120010500000US120070500000US120070500000US120110500000US120110500000US120130500000US120190500000US120190500000US120210500000US120210500000US120230500000US120230500000US120270500000US120270500000US120290500000US120290500000US120310500000US120310500000US120330500000US120330500000US120410500000US120410500000US120470500000US120530500000US120550500000US120550500000US120570500000US120590500000US120630500000US120650500000US120650500000US120690500000US120710500000US120710500000US120730500000US120730500000US120750500000US120750500000US120770500000US120810500000US120830500000US120830500000US120850500000US120950500000US120990500000US121010500000US121010500000US121030500000US121030500000US121050500000US121070500000US121070500000US121090500000US121090500000US121130500000US121130500000US121150500000US121150500000US121170500000US121170500000US121210500000US121210500000US121230500000US121230500000US121250500000US121270500000US121270500000US121290500000US121290500000US12131	111.83333333333331	101.0	4939.25	264.0	11181.0	53.6
7	12	999	Statewide	11	Timber tract operations	12	1131	0500000US120010500000US120010500000US120030500000US120030500000US120050500000US120050500000US120090500000US120090500000US120130500000US120170500000US120230500000US120230500000US120270500000US120290500000US120290500000US120310500000US120310500000US120330500000US120330500000US120390500000US120390500000US120490500000US120650500000US120730500000US120730500000US120750500000US120790500000US120790500000US120830500000US120830500000US120860500000US120860500000US120890500000US120890500000US121010500000US121130500000US121130500000US121150500000US121150500000US121210500000US121210500000US121230500000US121230500000US121270500000US121290500000US121290500000US121310500000US121310500000US12133	63.666666666666664	0.0	0.0	120.0	7284.4	31.6
8	12	999	Statewide	21	Coal mining	12	2121	0500000US120110500000US120110500000US120210500000US120210500000US120860500000US120990500000US12117	7.0	0.0	0.0	0.0	0.0	2.0
9	12	999	Statewide	21	Metal ore mining	12	2122	0500000US120070500000US120070500000US120110500000US120110500000US120190500000US120190500000US120210500000US120690500000US120690500000US120810500000US120860500000US120860500000US120950500000US121030500000US121030500000US121150500000US121150500000US121170500000US121170500000US121310500000US12131	23.75	0.0	0.0	42.4	5105.6	10.4
