Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
92518,00,8,241,0,2
92518,00,74,1,149128,2
92518,00,34,210,0,2
92518,00,10,220,0,2
92518,00,10,230,0,2
92518,00,6,242,0,2
92518,00,5,252,0,2
92518,23,3,1,0,2
92518,31-33,4,1,0,2
92518,42,11,1,0,2
92518,42,4,210,0,2
92518,44-45,5,1,0,2
92518,44-45,3,210,0,2
92518,48-49,9,1,0,2
92518,48-49,5,210,0,2
92518,51,4,1,0,2
92518,54,14,1,0,2
92518,54,8,210,0,2
92518,54,3,220,0,2
92518,56,5,1,0,2
92518,62,4,1,0,2
92518,71,4,1,0,2
92518,72,3,1,0,2
92518,72,3,210,0,2
92518,81,3,1,0,2
