Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
62243,00,130,1,50303,2
62243,00,70,210,0,2
62243,00,23,220,0,2
62243,00,22,230,0,2
62243,00,10,241,0,2
62243,23,22,1,0,2
62243,23,17,210,0,2
62243,31-33,4,1,0,2
62243,44-45,13,1,0,2
62243,44-45,5,210,0,2
62243,44-45,5,230,0,2
62243,48-49,6,1,0,2
62243,48-49,4,210,0,2
62243,51,3,1,0,2
62243,52,12,1,0,2
62243,52,6,210,0,2
62243,52,5,220,0,2
62243,53,4,1,0,2
62243,53,4,210,0,2
62243,54,10,1,0,2
62243,54,6,210,0,2
62243,56,6,1,0,2
62243,56,3,210,0,2
62243,62,11,1,0,2
62243,62,6,210,0,2
62243,72,15,1,0,2
62243,72,5,210,0,2
62243,72,3,230,0,2
62243,72,4,241,0,2
62243,81,19,1,0,2
62243,81,12,210,0,2
62243,81,3,220,0,2
62243,81,3,230,0,2
